time (hr),demand (kW),solar capacity factor (-),wind capacity factor (-),dispatch natgas (kW),dispatch natgas ccs (kW),dispatch solar (kW),dispatch wind (kW),dispatch nuclear (kW),dispatch to storage (kW),dispatch from storage (kW),energy storage (kWh),dispatch to pgp storage (kW),dispatch pgp storage (kW),energy pgp storage (kWh),dispatch unmet demand (kW),cutailment solar (kW),cutailment wind (kW),cutailment nuclear (kW),price ($/kWh)
0.0,1.0,0.002022982,0.0,0.0,0.0,0.01433790672896768,0.0,0.0,0.0,0.9856620932710324,14.118578380650023,0.0,0.0,0.0,0.0,-1.734723475976807e-18,0.0,0.0,3.1593983891842066
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.132724274713013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1594413575866698
2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.132545669662878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.159484326573511
3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.13238066704177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1595272961447387
4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.132229266664702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1595702663003604
5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.132091468346676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1596132370403844
6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.131967271902708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.159656208364818
7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.13185667714781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1596991802736696
8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.131759683897001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1597421527669467
9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.1316762919653005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.159785125844658
10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.13160650116773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.159828099506811
11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.131550311319315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1598710737534135
12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.131507722235081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1599140485844748
13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.131478733730059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1599570240000006
14.0,1.0,0.073691983,0.0,0.0,0.0,0.5222927237744438,0.0,0.0,0.0,0.13146155771777987,0.13146334561928028,0.0,0.0,0.0,0.3462457185077763,0.0,0.0,0.0,3.16
15.0,1.0,0.392796165,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7839470530465413,0.0,0.0,1e-08
16.0,1.0,0.566870317,0.0,0.0,0.0,1.5212048291611713,0.0,0.0,0.5212048291611713,0.0,0.0,0.0,0.0,0.0,0.0,2.496494652379614,0.0,0.0,1e-08
17.0,1.0,0.584959422,0.0,0.0,0.0,3.5150870341153633,0.0,0.0,2.5150870341153633,0.0,0.4690843462450542,0.0,0.0,0.0,0.0,0.6308191740796891,0.0,0.0,1e-08
18.0,1.0,0.548865303,0.0,0.0,0.0,3.5150870341153633,0.0,0.0,2.5150870341153633,0.0,2.7326562974017725,0.0,0.0,0.0,0.0,0.37500171663999904,0.0,0.0,1e-08
