case name,CO2 price ($/kgCO2),fixed cost natgas ($/kW/h),fixed cost natgas ccs ($/kW/h),fixed cost solar ($/kW/h),fixed cost wind ($/kW/h),fixed cost nuclear ($/kW/h),fixed cost storage (($/h)/kWh),fixed cost pgp storage (($/h)/kWh),var cost natgas ($/kWh),var cost natgas ccs ($/kWh),var cost solar ($/kWh),var cost wind ($/kWh),var cost nuclear ($/kWh),var cost to storage ($/kWh),var cost storage ($/kWh),var cost to pgp storage ($/kWh),var cost pgp storage ($/kWh),var cost unmet demand ($/kWh),storage charging efficiency,storage charging time (h),storage decay rate (1/h),pgp storage charging efficiency,pgp storage decay rate (1/h),mean demand (kW),capacity factor solar series (-),capacity factor wind series (-),capacity natgas (kW),capacity natgas ccs (kW),capacity solar (kW),capacity wind (kW),capacity nuclear (kW),capacity storage (kWh),capacity pgp storage (kWh),capacity to pgp storage (kW),capacity from pgp storage (kW),system cost ($/kW/h),problem status,dispatch natgas (kW),dispatch natgas ccs (kW),dispatch solar (kW),dispatch wind (kW),dispatch nuclear (kW),dispatch to storage (kW),dispatch from storage (kW),energy storage (kWh),dispatch to pgp storage (kW),dispatch pgp storage (kW),energy pgp storage (kWh),dispatch unmet demand (kW),curtailment solar (kW),curtailment wind (kW),curtailment nuclear (kW)
exp2.50,0.0,-1.0,-1.0,-1.0,0.0206,-1.0,0.00424,-1.0,-1.0,-1.0,-1.0,1.05e-08,-1.0,0.0,0.0,0.0,0.0,316.0,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.0,0.363571204277968,0.0,0.0,0.0,7.692093155853406,0.0,11.54403750789644,0.0,0.0,0.0,0.20740384856278246,optimal,0.0,0.0,0.0,1.0017819533710959,0.0,0.017795073448247836,0.016013120077152006,0.17985487287181626,0.0,0.0,0.0,0.0,0.0,1.7948416187208425,0.0
exp2.45,0.0,-1.0,-1.0,-1.0,0.0206,-1.0,0.00424,-1.0,-1.0,-1.0,-1.0,1.05e-08,-1.0,0.0,0.0,0.0,0.0,282.0,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.0,0.363571204277968,0.0,0.0,0.0,7.692093155853406,0.0,11.54403750789644,0.0,0.0,0.0,0.20740384856278246,optimal,0.0,0.0,0.0,1.0017819533710959,0.0,0.017795073448247836,0.016013120077152006,0.17985487287181626,0.0,0.0,0.0,0.0,0.0,1.7948416187208425,0.0
exp2.40,0.0,-1.0,-1.0,-1.0,0.0206,-1.0,0.00424,-1.0,-1.0,-1.0,-1.0,1.05e-08,-1.0,0.0,0.0,0.0,0.0,251.0,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.0,0.363571204277968,0.0,0.0,0.0,7.692093155853406,0.0,11.54403750789644,0.0,0.0,0.0,0.20740384856278246,optimal,0.0,0.0,0.0,1.0017819533710959,0.0,0.017795073448247836,0.016013120077152006,0.17985487287181626,0.0,0.0,0.0,0.0,0.0,1.7948416187208425,0.0
exp2.35,0.0,-1.0,-1.0,-1.0,0.0206,-1.0,0.00424,-1.0,-1.0,-1.0,-1.0,1.05e-08,-1.0,0.0,0.0,0.0,0.0,224.0,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.0,0.363571204277968,0.0,0.0,0.0,7.692093155853406,0.0,11.54403750789644,0.0,0.0,0.0,0.20740384856278246,optimal,0.0,0.0,0.0,1.0017819533710959,0.0,0.017795073448247836,0.016013120077152006,0.17985487287181626,0.0,0.0,0.0,0.0,0.0,1.7948416187208425,0.0
exp2.30,0.0,-1.0,-1.0,-1.0,0.0206,-1.0,0.00424,-1.0,-1.0,-1.0,-1.0,1.05e-08,-1.0,0.0,0.0,0.0,0.0,200.0,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.0,0.363571204277968,0.0,0.0,0.0,7.692093155853406,0.0,11.54403750789644,0.0,0.0,0.0,0.20740384856278246,optimal,0.0,0.0,0.0,1.0017819533710959,0.0,0.017795073448247836,0.016013120077152006,0.17985487287181626,0.0,0.0,0.0,0.0,0.0,1.7948416187208425,0.0
exp2.25,0.0,-1.0,-1.0,-1.0,0.0206,-1.0,0.00424,-1.0,-1.0,-1.0,-1.0,1.05e-08,-1.0,0.0,0.0,0.0,0.0,178.0,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.0,0.363571204277968,0.0,0.0,0.0,7.692093155853406,0.0,11.54403750789644,0.0,0.0,0.0,0.20740384856278246,optimal,0.0,0.0,0.0,1.0017819533710959,0.0,0.017795073448247836,0.016013120077152006,0.17985487287181626,0.0,0.0,0.0,0.0,0.0,1.7948416187208425,0.0
exp2.20,0.0,-1.0,-1.0,-1.0,0.0206,-1.0,0.00424,-1.0,-1.0,-1.0,-1.0,1.05e-08,-1.0,0.0,0.0,0.0,0.0,158.0,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.0,0.363571204277968,0.0,0.0,0.0,7.692093155853406,0.0,11.54403750789644,0.0,0.0,0.0,0.20740384856278246,optimal,0.0,0.0,0.0,1.0017819533710959,0.0,0.017795073448247836,0.016013120077152006,0.17985487287181626,0.0,0.0,0.0,0.0,0.0,1.7948416187208425,0.0
exp2.15,0.0,-1.0,-1.0,-1.0,0.0206,-1.0,0.00424,-1.0,-1.0,-1.0,-1.0,1.05e-08,-1.0,0.0,0.0,0.0,0.0,141.0,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.0,0.363571204277968,0.0,0.0,0.0,7.692093155853406,0.0,11.54403750789644,0.0,0.0,0.0,0.20740384856278246,optimal,0.0,0.0,0.0,1.0017819533710959,0.0,0.017795073448247836,0.016013120077152006,0.17985487287181626,0.0,0.0,0.0,0.0,0.0,1.7948416187208425,0.0
exp2.10,0.0,-1.0,-1.0,-1.0,0.0206,-1.0,0.00424,-1.0,-1.0,-1.0,-1.0,1.05e-08,-1.0,0.0,0.0,0.0,0.0,126.0,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.0,0.363571204277968,0.0,0.0,0.0,7.692093155853406,0.0,11.54403750789644,0.0,0.0,0.0,0.20740384856278246,optimal,0.0,0.0,0.0,1.0017819533710959,0.0,0.017795073448247836,0.016013120077152006,0.17985487287181626,0.0,0.0,0.0,0.0,0.0,1.7948416187208425,0.0
exp2.05,0.0,-1.0,-1.0,-1.0,0.0206,-1.0,0.00424,-1.0,-1.0,-1.0,-1.0,1.05e-08,-1.0,0.0,0.0,0.0,0.0,112.0,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.0,0.363571204277968,0.0,0.0,0.0,7.692093155853406,0.0,11.54403750789644,0.0,0.0,0.0,0.20740384856278246,optimal,0.0,0.0,0.0,1.0017819533710959,0.0,0.017795073448247836,0.016013120077152006,0.17985487287181626,0.0,0.0,0.0,0.0,0.0,1.7948416187208425,0.0
exp2.00,0.0,-1.0,-1.0,-1.0,0.0206,-1.0,0.00424,-1.0,-1.0,-1.0,-1.0,1.05e-08,-1.0,0.0,0.0,0.0,0.0,100.0,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.0,0.363571204277968,0.0,0.0,0.0,7.692093155853406,0.0,11.54403750789644,0.0,0.0,0.0,0.20740384856278246,optimal,0.0,0.0,0.0,1.0017819533710959,0.0,0.017795073448247836,0.016013120077152006,0.17985487287181626,0.0,0.0,0.0,0.0,0.0,1.7948416187208425,0.0
exp1.95,0.0,-1.0,-1.0,-1.0,0.0206,-1.0,0.00424,-1.0,-1.0,-1.0,-1.0,1.05e-08,-1.0,0.0,0.0,0.0,0.0,89.1,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.0,0.363571204277968,0.0,0.0,0.0,7.692093155853406,0.0,11.54403750789644,0.0,0.0,0.0,0.20740384856278246,optimal,0.0,0.0,0.0,1.0017819533710959,0.0,0.017795073448247836,0.016013120077152006,0.17985487287181626,0.0,0.0,0.0,0.0,0.0,1.7948416187208425,0.0
exp1.90,0.0,-1.0,-1.0,-1.0,0.0206,-1.0,0.00424,-1.0,-1.0,-1.0,-1.0,1.05e-08,-1.0,0.0,0.0,0.0,0.0,79.4,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.0,0.363571204277968,0.0,0.0,0.0,7.692093155853406,0.0,11.54403750789644,0.0,0.0,0.0,0.20740384856278246,optimal,0.0,0.0,0.0,1.0017819533710959,0.0,0.017795073448247836,0.016013120077152006,0.17985487287181626,0.0,0.0,0.0,0.0,0.0,1.7948416187208425,0.0
exp1.85,0.0,-1.0,-1.0,-1.0,0.0206,-1.0,0.00424,-1.0,-1.0,-1.0,-1.0,1.05e-08,-1.0,0.0,0.0,0.0,0.0,70.8,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.0,0.363571204277968,0.0,0.0,0.0,7.692093155853406,0.0,11.54403750789644,0.0,0.0,0.0,0.20740384856278246,optimal,0.0,0.0,0.0,1.0017819533710959,0.0,0.017795073448247836,0.016013120077152006,0.17985487287181626,0.0,0.0,0.0,0.0,0.0,1.7948416187208425,0.0
exp1.80,0.0,-1.0,-1.0,-1.0,0.0206,-1.0,0.00424,-1.0,-1.0,-1.0,-1.0,1.05e-08,-1.0,0.0,0.0,0.0,0.0,63.1,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.0,0.363571204277968,0.0,0.0,0.0,7.692093155853406,0.0,11.54403750789644,0.0,0.0,0.0,0.20740384856278246,optimal,0.0,0.0,0.0,1.0017819533710959,0.0,0.017795073448247836,0.016013120077152006,0.17985487287181626,0.0,0.0,0.0,0.0,0.0,1.7948416187208425,0.0
exp1.75,0.0,-1.0,-1.0,-1.0,0.0206,-1.0,0.00424,-1.0,-1.0,-1.0,-1.0,1.05e-08,-1.0,0.0,0.0,0.0,0.0,56.2,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.0,0.363571204277968,0.0,0.0,0.0,7.692093155853406,0.0,11.54403750789644,0.0,0.0,0.0,0.20740384856278246,optimal,0.0,0.0,0.0,1.0017819533710959,0.0,0.017795073448247836,0.016013120077152006,0.17985487287181626,0.0,0.0,0.0,0.0,0.0,1.7948416187208425,0.0
exp1.70,0.0,-1.0,-1.0,-1.0,0.0206,-1.0,0.00424,-1.0,-1.0,-1.0,-1.0,1.05e-08,-1.0,0.0,0.0,0.0,0.0,50.1,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.0,0.363571204277968,0.0,0.0,0.0,7.692093155853406,0.0,11.54403750789644,0.0,0.0,0.0,0.20740384856278246,optimal,0.0,0.0,0.0,1.0017819533710959,0.0,0.017795073448247836,0.016013120077152006,0.17985487287181626,0.0,0.0,0.0,0.0,0.0,1.7948416187208425,0.0
exp1.65,0.0,-1.0,-1.0,-1.0,0.0206,-1.0,0.00424,-1.0,-1.0,-1.0,-1.0,1.05e-08,-1.0,0.0,0.0,0.0,0.0,44.7,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.0,0.363571204277968,0.0,0.0,0.0,7.692093155853406,0.0,11.54403750789644,0.0,0.0,0.0,0.20740384856278246,optimal,0.0,0.0,0.0,1.0017819533710959,0.0,0.017795073448247836,0.016013120077152006,0.17985487287181626,0.0,0.0,0.0,0.0,0.0,1.7948416187208425,0.0
exp1.60,0.0,-1.0,-1.0,-1.0,0.0206,-1.0,0.00424,-1.0,-1.0,-1.0,-1.0,1.05e-08,-1.0,0.0,0.0,0.0,0.0,39.8,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.0,0.363571204277968,0.0,0.0,0.0,7.692093155853406,0.0,11.54403750789644,0.0,0.0,0.0,0.20740384856278246,optimal,0.0,0.0,0.0,1.0017819533710959,0.0,0.017795073448247836,0.016013120077152006,0.17985487287181626,0.0,0.0,0.0,0.0,0.0,1.7948416187208425,0.0
exp1.55,0.0,-1.0,-1.0,-1.0,0.0206,-1.0,0.00424,-1.0,-1.0,-1.0,-1.0,1.05e-08,-1.0,0.0,0.0,0.0,0.0,35.5,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.0,0.363571204277968,0.0,0.0,0.0,7.692093155853406,0.0,7.175163832136886,0.0,0.0,0.0,0.2065779314100907,optimal,0.0,0.0,0.0,1.0012274862932347,0.0,0.017240606370386838,0.015514581845085786,0.14440354870425365,0.0,0.0,0.0,0.0004985382320662227,0.0,1.7953960857987035,0.0
exp1.50,0.0,-1.0,-1.0,-1.0,0.0206,-1.0,0.00424,-1.0,-1.0,-1.0,-1.0,1.05e-08,-1.0,0.0,0.0,0.0,0.0,31.6,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.0,0.363571204277968,0.0,0.0,0.0,7.692093155853406,0.0,7.175163832136886,0.0,0.0,0.0,0.2046336323050324,optimal,0.0,0.0,0.0,1.0012274862932347,0.0,0.017240606370386838,0.015514581845085786,0.14440354870425365,0.0,0.0,0.0,0.0004985382320662227,0.0,1.7953960857987035,0.0
exp1.45,0.0,-1.0,-1.0,-1.0,0.0206,-1.0,0.00424,-1.0,-1.0,-1.0,-1.0,1.05e-08,-1.0,0.0,0.0,0.0,0.0,28.2,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.0,0.363571204277968,0.0,0.0,0.0,7.692093155853409,0.0,7.175163832136881,0.0,0.0,0.0,0.20293860231600735,optimal,0.0,0.0,0.0,1.0012274862932347,0.0,0.017240606370386814,0.015514581845085761,0.1444035487042534,0.0,0.0,0.0,0.0004985382320662217,0.0,1.7953960857987048,0.0
exp1.40,0.0,-1.0,-1.0,-1.0,0.0206,-1.0,0.00424,-1.0,-1.0,-1.0,-1.0,1.05e-08,-1.0,0.0,0.0,0.0,0.0,25.1,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.0,0.363571204277968,0.0,0.0,0.0,7.61428515089608,0.0,7.234096449563019,0.0,0.0,0.0,0.20127565314352797,optimal,0.0,0.0,0.0,1.0012214193169706,0.0,0.017671553600521254,0.01590237334426441,0.14888942681776815,0.0,0.0,0.0,0.0005477609392863038,0.0,1.7671134027101671,0.0
exp1.35,0.0,-1.0,-1.0,-1.0,0.0206,-1.0,0.00424,-1.0,-1.0,-1.0,-1.0,1.05e-08,-1.0,0.0,0.0,0.0,0.0,22.4,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.0,0.363571204277968,0.0,0.0,0.0,7.61428515089608,0.0,7.234096449563019,0.0,0.0,0.0,0.19979669860745503,optimal,0.0,0.0,0.0,1.0012214193169706,0.0,0.017671553600521254,0.01590237334426441,0.14888942681776815,0.0,0.0,0.0,0.0005477609392863038,0.0,1.7671134027101671,0.0
exp1.30,0.0,-1.0,-1.0,-1.0,0.0206,-1.0,0.00424,-1.0,-1.0,-1.0,-1.0,1.05e-08,-1.0,0.0,0.0,0.0,0.0,20.0,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.0,0.363571204277968,0.0,0.0,0.0,7.61428515089608,0.0,7.234096449563019,0.0,0.0,0.0,0.19848207235316784,optimal,0.0,0.0,0.0,1.0012214193169706,0.0,0.017671553600521254,0.01590237334426441,0.14888942681776815,0.0,0.0,0.0,0.0005477609392863038,0.0,1.7671134027101671,0.0
exp1.25,0.0,-1.0,-1.0,-1.0,0.0206,-1.0,0.00424,-1.0,-1.0,-1.0,-1.0,1.05e-08,-1.0,0.0,0.0,0.0,0.0,17.8,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.0,0.363571204277968,0.0,0.0,0.0,7.608328484165173,0.0,6.978884679817804,0.0,0.0,0.0,0.19722939209147447,optimal,0.0,0.0,0.0,1.0011529403232446,0.0,0.017637090149980852,0.015871377705212106,0.147311012549279,0.0,0.0,0.0,0.0006127721215240615,0.0,1.765016209207054,0.0
exp1.20,0.0,-1.0,-1.0,-1.0,0.0206,-1.0,0.00424,-1.0,-1.0,-1.0,-1.0,1.05e-08,-1.0,0.0,0.0,0.0,0.0,15.8,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.0,0.363571204277968,0.0,0.0,0.0,7.129141571265656,0.0,7.3581838584151305,0.0,0.0,0.0,0.19508385606380535,optimal,0.0,0.0,0.0,1.0009748610331382,0.0,0.020499917365250666,0.018447535469719566,0.175746985738834,0.0,0.0,0.0,0.0010775208623928366,0.0,1.5909757255000414,0.0
exp1.15,0.0,-1.0,-1.0,-1.0,0.0206,-1.0,0.00424,-1.0,-1.0,-1.0,-1.0,1.05e-08,-1.0,0.0,0.0,0.0,0.0,14.1,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.0,0.363571204277968,0.0,0.0,0.0,6.910340587917243,0.0,6.828532389094375,0.0,0.0,0.0,0.19289554481478552,optimal,0.0,0.0,0.0,1.0006530259851891,0.0,0.021816630444303903,0.01963243134797564,0.18647440425617554,0.0,0.0,0.0,0.0015311731111392612,0.0,1.5117478235348045,0.0
exp1.10,0.0,-1.0,-1.0,-1.0,0.0206,-1.0,0.00424,-1.0,-1.0,-1.0,-1.0,1.05e-08,-1.0,0.0,0.0,0.0,0.0,12.6,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.0,0.363571204277968,0.0,0.0,0.0,6.699786170472881,0.0,7.016611449876281,0.0,0.0,0.0,0.1905572303863009,optimal,0.0,0.0,0.0,1.0005432780279735,0.0,0.02349306336437288,0.021140960556925294,0.20562286840476424,0.0,0.0,0.0,0.0018088247794738218,0.0,1.4353060483757272,0.0
exp1.05,0.0,-1.0,-1.0,-1.0,0.0206,-1.0,0.00424,-1.0,-1.0,-1.0,-1.0,1.05e-08,-1.0,0.0,0.0,0.0,0.0,11.2,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.0,0.363571204277968,0.0,0.0,0.0,6.69972231110861,0.0,6.346169524238513,0.0,0.0,0.0,0.1877529755937549,optimal,0.0,0.0,0.0,1.000288037175562,0.0,0.023238390444387424,0.020911877670690356,0.1965977395836212,0.0,0.0,0.0,0.0020384755981350065,0.0,1.4355380718021669,0.0
exp1.00,0.0,-1.0,-1.0,-1.0,0.0206,-1.0,0.00424,-1.0,-1.0,-1.0,-1.0,1.05e-08,-1.0,0.0,0.0,0.0,0.0,10.0,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.0,0.363571204277968,0.0,0.0,0.0,6.69972231110861,0.0,6.346169524238513,0.0,0.0,0.0,0.18530680487599277,optimal,0.0,0.0,0.0,1.000288037175562,0.0,0.023238390444387424,0.020911877670690356,0.1965977395836212,0.0,0.0,0.0,0.0020384755981350065,0.0,1.4355380718021669,0.0
exp0.95,0.0,-1.0,-1.0,-1.0,0.0206,-1.0,0.00424,-1.0,-1.0,-1.0,-1.0,1.05e-08,-1.0,0.0,0.0,0.0,0.0,8.91,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.0,0.363571204277968,0.0,0.0,0.0,6.099941913156097,0.0,6.932315922502445,0.0,0.0,0.0,0.18223329865742333,optimal,0.0,0.0,0.0,0.9998588380078994,0.0,0.029058401222487554,0.026148893715545483,0.2696606392157363,0.0,0.0,0.0,0.0030506694990426364,0.0,1.217904389383915,0.0
exp0.90,0.0,-1.0,-1.0,-1.0,0.0206,-1.0,0.00424,-1.0,-1.0,-1.0,-1.0,1.05e-08,-1.0,0.0,0.0,0.0,0.0,7.94,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.0,0.363571204277968,0.0,0.0,0.0,6.099941913156097,0.0,6.932315922502445,0.0,0.0,0.0,0.17927414924335203,optimal,0.0,0.0,0.0,0.9998588380078994,0.0,0.029058401222487554,0.026148893715545483,0.2696606392157363,0.0,0.0,0.0,0.0030506694990426364,0.0,1.217904389383915,0.0
exp0.85,0.0,-1.0,-1.0,-1.0,0.0206,-1.0,0.00424,-1.0,-1.0,-1.0,-1.0,1.05e-08,-1.0,0.0,0.0,0.0,0.0,7.08,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.0,0.363571204277968,0.0,0.0,0.0,5.989220130935106,0.0,6.896240009932485,0.0,0.0,0.0,0.17647723840817497,optimal,0.0,0.0,0.0,0.9996571915909179,0.0,0.030232703495140123,0.027205563377048585,0.28454180717268585,0.0,0.0,0.0,0.0033699485271734865,0.0,1.1778507840990078,0.0
exp0.80,0.0,-1.0,-1.0,-1.0,0.0206,-1.0,0.00424,-1.0,-1.0,-1.0,-1.0,1.05e-08,-1.0,0.0,0.0,0.0,0.0,6.31,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.0,0.363571204277968,0.0,0.0,0.0,5.989220130935103,0.0,6.896240009932491,0.0,0.0,0.0,0.17388237804225157,optimal,0.0,0.0,0.0,0.9996571915909179,0.0,0.030232703495140154,0.027205563377048606,0.2845418071726863,0.0,0.0,0.0,0.0033699485271734874,0.0,1.1778507840990067,0.0
