time (hr),demand (kW),solar capacity factor (-),wind capacity factor (-),dispatch natgas (kW),dispatch natgas ccs (kW),dispatch solar (kW),dispatch wind (kW),dispatch nuclear (kW),dispatch to storage (kW),dispatch from storage (kW),energy storage (kWh),dispatch to pgp storage (kW),dispatch pgp storage (kW),energy pgp storage (kWh),dispatch unmet demand (kW),cutailment solar (kW),cutailment wind (kW),cutailment nuclear (kW),price ($/kWh)
0.0,1.0,0.0,0.270847194,0.0,0.0,0.0,0.7696588500467235,0.0,0.0,0.0009122761261641845,0.005473656756985108,0.0,0.0,0.0,0.2294288738271123,0.0,0.0,0.0,0.178
1.0,1.0,0.0,0.274821448,0.0,0.0,0.0,0.7809523758103081,0.0,0.0,0.0009122761261641845,0.0045613061890890285,0.0,0.0,0.0,0.21813534806352772,0.0,1.1102230246251565e-16,0.0,0.178
2.0,1.0,0.0,0.276146649,0.0,0.0,0.0,0.7847181622032835,0.0,0.0,0.0009122761261641845,0.0036489680291606724,0.0,0.0,0.0,0.21436956167055238,0.0,0.0,0.0,0.178
3.0,1.0,0.0,0.273340059,0.0,0.0,0.0,0.7767427543725764,0.0,0.0,0.0009122761261641845,0.002736642277031291,0.0,0.0,0.0,0.2223449695012594,0.0,0.0,0.0,0.178
4.0,1.0,0.0,0.262454067,0.0,0.0,0.0,0.7458083372180172,0.0,0.0,0.0009122761261641845,0.0018243289325321388,0.0,0.0,0.0,0.2532793866558186,0.0,0.0,0.0,0.178
5.0,1.0,0.0,0.252559161,0.0,0.0,0.0,0.7176902612623163,0.0,0.0,0.0009120155919137334,0.000912027995494472,0.0,0.0,0.0,0.28139772314576994,0.0,1.1102230246251565e-16,0.0,0.178
6.0,1.0,0.0,0.247681079,0.0,0.0,0.0,0.7038283529031933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29617164709680666,0.0,0.0,0.0,0.178
7.0,1.0,0.0,0.245285879,0.0,0.0,0.0,0.6970219804597265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3029780195402734,0.0,0.0,0.0,0.178
8.0,1.0,0.0,0.242146792,0.0,0.0,0.0,0.6881017252599749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.311898274740025,0.0,0.0,0.0,0.178
9.0,1.0,0.0,0.240808832,0.0,0.0,0.0,0.6842996819757144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3157003180242855,0.0,0.0,0.0,0.178
10.0,1.0,0.0,0.241095621,0.0,0.0,0.0,0.6851146422072982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31488535779270177,0.0,0.0,0.0,0.178
11.0,1.0,0.0,0.239250483,0.0,0.0,0.0,0.679871365471496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32012863452850404,0.0,0.0,0.0,0.178
12.0,1.0,0.0,0.233797563,0.0,0.0,0.0,0.6643759561426595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33562404385734046,0.0,0.0,0.0,0.178
13.0,1.0,0.0,0.228031707,0.0,0.0,0.0,0.6479912853880678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3520087146119321,0.0,0.0,0.0,0.178
14.0,1.0,0.0,0.222339816,0.0,0.0,0.0,0.6318167988927369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36818320110726305,0.0,0.0,0.0,0.178
15.0,1.0,0.0,0.197158781,0.0,0.0,0.0,0.5602605602813585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4397394397186415,0.0,0.0,0.0,0.178
16.0,1.0,0.0,0.165461781,0.0,0.0,0.0,0.4701880872767794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5298119127232206,0.0,0.0,0.0,0.178
17.0,1.0,0.0,0.144656312,0.0,0.0,0.0,0.41106577144720224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5889342285527978,0.0,0.0,0.0,0.178
18.0,1.0,0.0,0.140981722,0.0,0.0,0.0,0.40062379244042257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5993762075595774,0.0,0.0,0.0,0.178
19.0,1.0,0.0,0.14460458,0.0,0.0,0.0,0.41091876607844585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5890812339215542,0.0,0.0,0.0,0.178
20.0,1.0,0.0,0.149326342,0.0,0.0,0.0,0.42433646429212685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5756635357078732,0.0,0.0,0.0,0.178
21.0,1.0,0.0,0.152196335,0.0,0.0,0.0,0.4324920426438898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5675079573561103,0.0,-5.551115123125783e-17,0.0,0.178
22.0,1.0,0.0,0.157201758,0.0,0.0,0.0,0.44671581233957075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5532841876604292,0.0,0.0,0.0,0.178
23.0,1.0,0.0,0.181682449,0.0,0.0,0.0,0.5162819031125443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4837180968874557,0.0,0.0,0.0,0.178
24.0,1.0,0.0,0.202969574,0.0,0.0,0.0,0.5767729272444054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4232270727555946,0.0,0.0,0.0,0.178
25.0,1.0,0.0,0.211225971,0.0,0.0,0.0,0.600234898279443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.399765101720557,0.0,0.0,0.0,0.178
26.0,1.0,0.0,0.211895965,0.0,0.0,0.0,0.6021388013768412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39786119862315883,0.0,0.0,0.0,0.178
27.0,1.0,0.0,0.214355818,0.0,0.0,0.0,0.6091288964311912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39087110356880883,0.0,0.0,0.0,0.178
28.0,1.0,0.0,0.221920502,0.0,0.0,0.0,0.6306252460976635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36937475390233654,0.0,0.0,0.0,0.178
29.0,1.0,0.0,0.228137587,0.0,0.0,0.0,0.648292161604799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35170783839520103,0.0,0.0,0.0,0.178
30.0,1.0,0.0,0.239214475,0.0,0.0,0.0,0.679769042551095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3202309574489049,0.0,0.0,0.0,0.178
31.0,1.0,0.0,0.255139109,0.0,0.0,0.0,0.7250216268989134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2749783731010867,0.0,0.0,0.0,0.178
32.0,1.0,0.0,0.27224264,0.0,0.0,0.0,0.7736242496796334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22637575032036658,0.0,0.0,0.0,0.178
33.0,1.0,0.0,0.284032874,0.0,0.0,0.0,0.8071282258818819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19287177411811804,0.0,0.0,0.0,0.178
34.0,1.0,0.0,0.297730735,0.0,0.0,0.0,0.8460530520529069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15394694794709302,0.0,0.0,0.0,0.178
35.0,1.0,0.0,0.312481376,0.0,0.0,0.0,0.8879695335266341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11203046647336584,0.0,1.1102230246251565e-16,0.0,0.178
36.0,1.0,0.0,0.324623704,0.0,0.0,0.0,0.9224740453414036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07752595465859631,0.0,0.0,0.0,0.178
37.0,1.0,0.0,0.341340376,0.0,0.0,0.0,0.9699773417873261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03002265821267395,0.0,0.0,0.0,0.178
38.0,1.0,0.0,0.350141382,0.0,0.0,0.0,0.9949869128933657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005013087106634277,0.0,0.0,0.0,0.178
39.0,1.0,0.0,0.310976023,0.0,0.0,0.0,0.8836918142644056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11630818573559448,0.0,0.0,0.0,0.178
40.0,1.0,0.0,0.299015891,0.0,0.0,0.0,0.849705043696175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15029495630382494,0.0,0.0,0.0,0.178
41.0,1.0,0.0,0.320008689,0.0,0.0,0.0,0.909359687073958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090640312926042,0.0,0.0,0.0,0.178
42.0,1.0,0.0,0.353195172,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036647820083184346,0.0,1.05e-08
43.0,1.0,0.0,0.376841343,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0708594407791534,0.0,1.05e-08
44.0,1.0,0.0,0.392067702,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1141277567076493,0.0,1.05e-08
45.0,1.0,0.0,0.400366997,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13771162978221585,0.0,1.05e-08
46.0,1.0,0.0,0.439513771,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24895391593962368,0.0,1.05e-08
47.0,1.0,0.0,0.497341583,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.413281582131499,0.0,1.05e-08
48.0,1.0,0.0,0.529499074,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5046626194534063,0.0,1.05e-08
