case name,CO2 price ($/kgCO2),fixed cost natgas ($/kW/h),fixed cost natgas ccs ($/kW/h),fixed cost solar ($/kW/h),fixed cost wind ($/kW/h),fixed cost nuclear ($/kW/h),fixed cost storage (($/h)/kWh),fixed cost pgp storage (($/h)/kWh),var cost natgas ($/kWh),var cost natgas ccs ($/kWh),var cost solar ($/kWh),var cost wind ($/kWh),var cost nuclear ($/kWh),var cost to storage ($/kWh),var cost storage ($/kWh),var cost to pgp storage ($/kWh),var cost pgp storage ($/kWh),var cost unmet demand ($/kWh),storage charging efficiency,storage charging time (h),storage decay rate (1/h),pgp storage charging efficiency,pgp storage decay rate (1/h),mean demand (kW),capacity factor solar series (-),capacity factor wind series (-),capacity natgas (kW),capacity natgas ccs (kW),capacity solar (kW),capacity wind (kW),capacity nuclear (kW),capacity storage (kWh),capacity pgp storage (kWh),capacity to pgp storage (kW),capacity from pgp storage (kW),system cost ($/kW/h),problem status,dispatch natgas (kW),dispatch natgas ccs (kW),dispatch solar (kW),dispatch wind (kW),dispatch nuclear (kW),dispatch to storage (kW),dispatch from storage (kW),energy storage (kWh),dispatch to pgp storage (kW),dispatch pgp storage (kW),energy pgp storage (kWh),dispatch unmet demand (kW),curtailment solar (kW),curtailment wind (kW),curtailment nuclear (kW)
exp-0.20,0.0,-1.0,-1.0,0.0195287,0.0206486,-1.0,0.00423925,-1.0,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,0.630957,0.9,6.0,1.36217e-05,0.3,1.14075e-08,1.0,0.2749382517596233,0.363571204277968,0.0,0.0,1.488568838449434,2.909739710475796,0.0,0.969014116793631,0.0,0.0,0.0,0.11122558540828707,optimal,0.0,0.0,0.3966189288901636,0.5760320117204282,0.0,0.0112260737537946,0.010101217110911437,0.1651238467817459,0.0,0.0,0.0,0.02847391603229152,0.012645585176976974,0.481865558952683,0.0
exp-0.25,0.0,-1.0,-1.0,0.0195287,0.0206486,-1.0,0.00423925,-1.0,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,0.562341,0.9,6.0,1.36217e-05,0.3,1.14075e-08,1.0,0.2749382517596233,0.363571204277968,0.0,0.0,1.4272421591131281,2.8524980297130043,0.0,0.8967718811882004,0.0,0.0,0.0,0.10913535142209443,optimal,0.0,0.0,0.383800881038299,0.5842808095113063,0.0,0.010871724452091896,0.009782612279653304,0.1423997907314478,0.0,0.0,0.0,0.033007421622833134,0.008602583025894464,0.45280533435198167,0.0
exp-0.30,0.0,-1.0,-1.0,0.0195287,0.0206486,-1.0,0.00423925,-1.0,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,0.501187,0.9,6.0,1.36217e-05,0.3,1.14075e-08,1.0,0.2749382517596233,0.363571204277968,0.0,0.0,1.3557441155457712,2.8297351450033372,0.0,0.7175940981794429,0.0,0.0,0.0,0.10698863763410911,optimal,0.0,0.0,0.3673231597264522,0.5956124194491906,0.0,0.009253845940022357,0.008327301911211742,0.08511674815789831,0.0,0.0,0.0,0.03799096485316773,0.0054227572350989016,0.4331977950073631,0.0
exp-0.35,0.0,-1.0,-1.0,0.0195287,0.0206486,-1.0,0.00423925,-1.0,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,0.446684,0.9,6.0,1.36217e-05,0.3,1.14075e-08,1.0,0.2749382517596233,0.363571204277968,0.0,0.0,1.284274599415155,2.777088603328591,0.0,0.5929882668234221,0.0,0.0,0.0,0.1047686379282418,optimal,0.0,0.0,0.3501210623908012,0.6063026663948102,0.0,0.008202046126145628,0.007380941463107269,0.06607475012685975,0.0,0.0,0.0,0.04439737587742689,0.0029751507516919927,0.4033667815039859,0.0
exp-0.40,0.0,-1.0,-1.0,0.0195287,0.0206486,-1.0,0.00423925,-1.0,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,0.398107,0.9,6.0,1.36217e-05,0.3,1.14075e-08,1.0,0.2749382517596233,0.363571204277968,0.0,0.0,1.1934847311066439,2.7279272524226696,0.0,0.5066087325962337,0.0,0.0,0.0,0.10244258582789766,optimal,0.0,0.0,0.3271605694253256,0.6216881931614061,0.0,0.0074315753511680575,0.006687591062305228,0.06069387418791294,0.0,0.0,0.0,0.05189522170213108,0.0009740360469391073,0.3701076031845924,0.0
exp-0.45,0.0,-1.0,-1.0,0.0195287,0.0206486,-1.0,0.00423925,-1.0,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,0.354813,0.9,6.0,1.36217e-05,0.3,1.14075e-08,1.0,0.2749382517596233,0.363571204277968,0.0,0.0,1.1407462034109468,2.6668373950256123,0.0,0.41137609336772446,0.0,0.0,0.0,0.10003154668986554,optimal,0.0,0.0,0.31323473000647944,0.6283899228668552,0.0,0.006519219973452002,0.005866679626611007,0.04539444385026284,0.0,0.0,0.0,0.0590278874735062,0.00040003686075380947,0.34119536045612575,0.0
exp-0.50,0.0,-1.0,-1.0,0.0195287,0.0206486,-1.0,0.00423925,-1.0,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,0.316228,0.9,6.0,1.36217e-05,0.3,1.14075e-08,1.0,0.2749382517596233,0.363571204277968,0.0,0.0,1.115926950695829,2.594247686640517,0.0,0.3037009119915369,0.0,0.0,0.0,0.09761162431510396,optimal,0.0,0.0,0.3065632347335292,0.6276718827796485,0.0,0.005284563317094424,0.004755616214703618,0.03602859271354544,0.0,0.0,0.0,0.06629382958921298,0.000247770182229321,0.3155218728475769,0.0
exp-0.55,0.0,-1.0,-1.0,0.0195287,0.0206486,-1.0,0.00423925,-1.0,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,0.281838,0.9,6.0,1.36217e-05,0.3,1.14075e-08,1.0,0.2749382517596233,0.363571204277968,0.0,0.0,1.080446082095228,2.528661806171869,0.0,0.23412838141295061,0.0,0.0,0.0,0.09521174797520285,optimal,0.0,0.0,0.29694063516164076,0.6293181105025357,0.0,0.004363329733724193,0.003926595002360543,0.029493968537883684,0.0,0.0,0.0,0.07417798906718721,0.00011532177015566742,0.29003050757907245,0.0
exp-0.60,0.0,-1.0,-1.0,0.0195287,0.0206486,-1.0,0.00423925,-1.0,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,0.251189,0.9,6.0,1.36217e-05,0.3,1.14075e-08,1.0,0.2749382517596233,0.363571204277968,0.0,0.0,1.0410290274145984,2.468336033071473,0.0,0.14578691474553368,0.0,0.0,0.0,0.09280489244762498,optimal,0.0,0.0,0.2861741038680008,0.630958736558849,0.0,0.0029399569102680255,0.0026457168905569778,0.0179367248027915,0.0,0.0,0.0,0.08316139959286117,4.4596960389805325e-05,0.2664571675476487,0.0
exp-0.65,0.0,-1.0,-1.0,0.0195287,0.0206486,-1.0,0.00423925,-1.0,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,0.223872,0.9,6.0,1.36217e-05,0.3,1.14075e-08,1.0,0.2749382517596233,0.363571204277968,0.0,0.0,1.0033129675520869,2.3857435529430204,0.0,0.09198862003373658,0.0,0.0,0.0,0.09038239466566464,optimal,0.0,0.0,0.27584040382047065,0.6299466068048316,0.0,0.002013587207032143,0.0018120885769338218,0.010271067128694321,0.0,0.0,0.0,0.09441448800479599,8.709446059741299e-06,0.23744104983706052,0.0
