time (hr),demand (kW),solar capacity factor (-),wind capacity factor (-),dispatch natgas (kW),dispatch natgas ccs (kW),dispatch solar (kW),dispatch wind (kW),dispatch nuclear (kW),dispatch to storage (kW),dispatch from storage (kW),energy storage (kWh),dispatch to pgp storage (kW),dispatch pgp storage (kW),energy pgp storage (kWh),dispatch unmet demand (kW),cutailment solar (kW),cutailment wind (kW),cutailment nuclear (kW),price ($/kWh)
0.0,1.2116575452696388,0.002022982,0.270847194,0.0,0.0,0.0019662833406919955,0.6283427559255332,0.0,0.0,0.0010517892749865722,0.006310735649919434,0.0,0.0,0.0,0.580296716728427,0.0,0.0,0.0,0.19952599999999998
1.0,1.2096018486860602,0.0,0.274821448,0.0,0.0,0.0,0.6375626916177897,0.0,0.0,0.0010517892749865722,0.005258860411985059,0.0,0.0,0.0,0.5709873677932841,0.0,0.0,0.0,0.19952599999999998
2.0,1.1913018663909964,0.0,0.276146649,0.0,0.0,0.0,0.6406370467041314,0.0,0.0,0.0010517892749865722,0.004206999502379613,0.0,0.0,0.0,0.5496130304118784,0.0,-1.1102230246251565e-16,0.0,0.19952599999999998
3.0,1.1677984021187497,0.0,0.273340059,0.0,0.0,0.0,0.634125993481431,0.0,0.0,0.0010517892749865722,0.0031551529209079194,0.0,0.0,0.0,0.5326206193623323,0.0,0.0,0.0,0.19952599999999998
4.0,1.1480487254621414,0.0,0.262454067,0.0,0.0,0.0,0.6088714057810936,0.0,0.0,0.0010517892749865722,0.0021033206673748044,0.0,0.0,0.0,0.5381255304060613,0.0,0.0,0.0,0.19952599999999998
5.0,1.1281941226257464,0.0,0.252559161,0.0,0.0,0.0,0.5859160544117744,0.0,0.0,0.0010514884183302027,0.0010515027415850975,0.0,0.0,0.0,0.5412265797956417,0.0,1.1102230246251565e-16,0.0,0.19952599999999998
6.0,1.1155580126885627,0.0,0.247681079,0.0,0.0,0.0,0.5745993136243076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5409586990642551,0.0,1.1102230246251565e-16,0.0,0.19952599999999998
7.0,1.1080311653018147,0.0,0.245285879,0.0,0.0,0.0,0.5690426506706837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.538988514631131,0.0,-1.1102230246251565e-16,0.0,0.19952599999999998
8.0,1.1010910479816296,0.0,0.242146792,0.0,0.0,0.0,0.5617602323168497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5393308156647799,0.0,0.0,0.0,0.19952599999999998
9.0,1.1046799516004602,0.0,0.240808832,0.0,0.0,0.0,0.5586562774214627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5460236741789974,0.0,0.0,0.0,0.19952599999999998
10.0,1.1162667997397757,0.0,0.241095621,0.0,0.0,0.0,0.5593216038291977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5569451959105779,0.0,0.0,0.0,0.19952599999999998
11.0,1.1340400097852976,0.0,0.239250483,0.0,0.0,0.0,0.5550410385449107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5789989712403868,0.0,1.1102230246251565e-16,0.0,0.19952599999999998
12.0,1.156661237607092,0.0,0.233797563,0.0,0.0,0.0,0.542390721847735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6142705157593572,0.0,-1.1102230246251565e-16,0.0,0.19952599999999998
13.0,1.1776850178753973,0.0,0.228031707,0.0,0.0,0.0,0.5290144198975297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6486705979778674,0.0,0.0,0.0,0.19952599999999998
14.0,1.1889313912680575,0.073691983,0.222339816,0.0,0.0,0.07162659801988241,0.5158097105389099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6014950827092651,0.0,0.0,0.0,0.19952599999999998
15.0,1.1938672044192535,0.392796165,0.197158781,0.0,0.0,0.3817871614909101,0.4573918229644227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3546882199639205,0.0,5.551115123125783e-17,0.0,0.19952599999999998
16.0,1.1898971403922178,0.566870317,0.165461781,0.0,0.0,0.5509824905263075,0.383857443521778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2550572063441323,0.0,-5.551115123125783e-17,0.0,0.19952599999999998
17.0,1.1807492905952939,0.584959422,0.144656312,0.0,0.0,0.5685646073269157,0.3355905017945425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2765941814738357,1.1102230246251565e-16,0.0,0.0,0.19952599999999998
18.0,1.1644086441064532,0.548865303,0.140981722,0.0,0.0,0.5334821078846794,0.32706576142932964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30386077479244405,0.0,5.551115123125783e-17,0.0,0.19952599999999998
19.0,1.1518346333368983,0.529070696,0.14460458,0.0,0.0,0.5142422896462348,0.33547048789678163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30212185579388184,0.0,-5.551115123125783e-17,0.0,0.19952599999999998
20.0,1.1426996316436218,0.545293524,0.149326342,0.0,0.0,0.53001043609307,0.3464245794053111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2662646161452408,0.0,5.551115123125783e-17,0.0,0.19952599999999998
21.0,1.1557918492602868,0.568797545,0.152196335,0.0,0.0,0.5528557035900495,0.35308272226614124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24985342340409608,1.1102230246251565e-16,5.551115123125783e-17,0.0,0.19952599999999998
22.0,1.2064347911369846,0.499665692,0.157201758,0.0,0.0,0.4856614275831113,0.36469488348496143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35607848006891185,5.551115123125783e-17,0.0,0.0,0.19952599999999998
23.0,1.255651593508825,0.192462966,0.181682449,0.0,0.0,0.18706875481144666,0.42148803176436134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.647094806933017,0.0,0.0,0.0,0.19952599999999998
24.0,1.2849324217211704,0.001861837,0.202969574,0.0,0.0,0.0018096547948444242,0.470872374982742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.812250391943584,2.168404344971009e-19,0.0,0.0,0.19952599999999998
25.0,1.2920374230381633,0.0,0.211225971,0.0,0.0,0.0,0.4900265230039148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8020109000342486,0.0,-5.551115123125783e-17,0.0,0.19952599999999998
26.0,1.2783135069921694,0.0,0.211895965,0.0,0.0,0.0,0.49158085284649583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7867326541456736,0.0,5.551115123125783e-17,0.0,0.19952599999999998
27.0,1.2484545141156926,0.0,0.214355818,0.0,0.0,0.0,0.49728750533332844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7511670087823643,0.0,-5.551115123125783e-17,0.0,0.19952599999999998
28.0,1.2128866805185698,0.0,0.221920502,0.0,0.0,0.0,0.5148369372549519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6980497432636179,0.0,0.0,0.0,0.19952599999999998
29.0,1.1863382156818976,0.0,0.228137587,0.0,0.0,0.0,0.5292600526102593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6570781630716381,0.0,0.0,0.0,0.19952599999999998
30.0,1.161374350295067,0.0,0.239214475,0.0,0.0,0.0,0.5549575030073214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6064168472877457,0.0,1.1102230246251565e-16,0.0,0.19952599999999998
31.0,1.1492864261135043,0.0,0.255139109,0.0,0.0,0.0,0.5919013172181691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5573851088953353,0.0,1.1102230246251565e-16,0.0,0.19952599999999998
