case name,CO2 price ($/kgCO2),fixed cost natgas ($/kW/h),fixed cost natgas ccs ($/kW/h),fixed cost solar ($/kW/h),fixed cost wind ($/kW/h),fixed cost nuclear ($/kW/h),fixed cost storage (($/h)/kWh),fixed cost pgp storage (($/h)/kWh),var cost natgas ($/kWh),var cost natgas ccs ($/kWh),var cost solar ($/kWh),var cost wind ($/kWh),var cost nuclear ($/kWh),var cost to storage ($/kWh),var cost storage ($/kWh),var cost to pgp storage ($/kWh),var cost pgp storage ($/kWh),var cost unmet demand ($/kWh),storage charging efficiency,storage charging time (h),storage decay rate (1/h),pgp storage charging efficiency,pgp storage decay rate (1/h),mean demand (kW),capacity factor solar series (-),capacity factor wind series (-),capacity natgas (kW),capacity natgas ccs (kW),capacity solar (kW),capacity wind (kW),capacity nuclear (kW),capacity storage (kWh),capacity pgp storage (kWh),capacity to pgp storage (kW),capacity from pgp storage (kW),system cost ($/kW/h),problem status,dispatch natgas (kW),dispatch natgas ccs (kW),dispatch solar (kW),dispatch wind (kW),dispatch nuclear (kW),dispatch to storage (kW),dispatch from storage (kW),energy storage (kWh),dispatch to pgp storage (kW),dispatch pgp storage (kW),energy pgp storage (kWh),dispatch unmet demand (kW),curtailment solar (kW),curtailment wind (kW),curtailment nuclear (kW)
exp-0.50,0.2,0.0118419,-1.0,0.0195287,0.0206486,-1.0,0.00423925,-1.0,0.12059,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,0.316228,0.9,6.0,1.36217e-05,0.3,1.14075e-08,1.0,0.2749382517596233,0.363571204277968,0.4692036321398644,0.0,0.6128747351772705,2.2104442727071696,0.0,0.0,0.0,0.0,0.0,0.0815173669728901,optimal,0.13798639550325958,0.0,0.16850270823728086,0.6881031218456636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005407774413795923,3.3833862887809785e-18,0.1155507643718192,0.0
exp-0.55,0.2,0.0118419,-1.0,0.0195287,0.0206486,-1.0,0.00423925,-1.0,0.12059,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,0.281838,0.9,6.0,1.36217e-05,0.3,1.14075e-08,1.0,0.2749382517596233,0.363571204277968,0.44936153654475425,0.0,0.6169200036164684,2.210255080963666,0.0,0.0,0.0,0.0,0.0,0.08131267847585112,optimal,0.13612175466628132,0.0,0.1696149072698523,0.6875568824186916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006706455645174809,-3.600790972446275e-18,0.11602821912876624,0.0
exp-0.60,0.2,0.0118419,-1.0,0.0195287,0.0206486,-1.0,0.00423925,-1.0,0.12059,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,0.251189,0.9,6.0,1.36217e-05,0.3,1.14075e-08,1.0,0.2749382517596233,0.363571204277968,0.42219220538461505,0.0,0.6181932532098278,2.212891896162443,0.0,0.0,0.0,0.0,0.0,0.08107434915318405,optimal,0.13337368682056397,0.0,0.16996497228710417,0.6878010035768953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008860337315436463,1.2632187115474573e-18,0.11674276804784013,0.0
exp-0.65,0.2,0.0118419,-1.0,0.0195287,0.0206486,-1.0,0.00423925,-1.0,0.12059,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,0.223872,0.9,6.0,1.36217e-05,0.3,1.14075e-08,1.0,0.2749382517596233,0.363571204277968,0.38843208984934224,0.0,0.6224514471341989,2.2131855463619674,0.0,0.0,0.0,0.0,0.0,0.08079123240918117,optimal,0.12932720603003478,0.0,0.1711357126803242,0.6872933389143839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012243742375257124,3.777472675251264e-18,0.11735719546702927,0.0
exp-0.70,0.2,0.0118419,-1.0,0.0195287,0.0206486,-1.0,0.00423925,-1.0,0.12059,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,0.199526,0.9,6.0,1.36217e-05,0.3,1.14075e-08,1.0,0.2749382517596233,0.363571204277968,0.34947342990189556,0.0,0.6272024649081851,2.215392683503939,0.0,0.0,0.0,0.0,0.0,0.08043982733014668,optimal,0.12332907826128536,0.0,0.1724419492011829,0.6870085135797958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01722045895773598,1.0425518595534165e-17,0.11844447231033059,0.0
exp-0.75,0.2,0.0118419,-1.0,0.0195287,0.0206486,-1.0,0.00423925,-1.0,0.12059,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,0.177828,0.9,6.0,1.36217e-05,0.3,1.14075e-08,1.0,0.2749382517596233,0.363571204277968,0.2913941794916016,0.0,0.6301203354753689,2.2228959513184208,0.0,0.0,0.0,0.0,0.0,0.07997285608381803,optimal,0.11180867850838049,0.0,0.17324418343378528,0.6877632439656712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027183894092163097,1.2752064391561516e-17,0.12041771403978647,0.0
exp-0.80,0.2,0.0118419,-1.0,0.0195287,0.0206486,-1.0,0.00423925,-1.0,0.12059,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,0.158489,0.9,6.0,1.36217e-05,0.3,1.14075e-08,1.0,0.2749382517596233,0.363571204277968,0.1982824931983971,0.0,0.6330334704164214,2.2305783255221607,0.0,0.0,0.0,0.0,0.0,0.07926881343188555,optimal,0.0865631227619918,0.0,0.17404511566161812,0.6885271862069693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050864575369420725,6.146750537494209e-19,0.122446861839456,0.0
exp-0.85,0.2,0.0118419,-1.0,0.0195287,0.0206486,-1.0,0.00423925,-1.0,0.12059,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,0.141254,0.9,6.0,1.36217e-05,0.3,1.14075e-08,1.0,0.2749382517596233,0.363571204277968,0.0,0.0,0.63985556452779,2.244546995402481,0.0,0.0,0.0,0.0,0.0,0.07782906960877484,optimal,0.0,0.0,0.17592077028993747,0.6896634952470589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13441573446300362,-1.8502977676577826e-17,0.12638915892991587,0.0
exp-0.90,0.2,0.0118419,-1.0,0.0195287,0.0206486,-1.0,0.00423925,-1.0,0.12059,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,0.125893,0.9,6.0,1.36217e-05,0.3,1.14075e-08,1.0,0.2749382517596233,0.363571204277968,0.0,0.0,0.5982843684831325,2.168415130621381,0.0,0.0,0.0,0.0,0.0,0.07563432035305523,optimal,0.0,0.0,0.1644912583258627,0.6831900351400181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15231870653411916,8.752996926589585e-18,0.10518326527456467,0.0
exp-0.95,0.2,0.0118419,-1.0,0.0195287,0.0206486,-1.0,0.00423925,-1.0,0.12059,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,0.112202,0.9,6.0,1.36217e-05,0.3,1.14075e-08,1.0,0.2749382517596233,0.363571204277968,0.0,0.0,0.5551274105211986,2.09042375045126,0.0,0.0,0.0,0.0,0.0,0.07342411096363094,optimal,0.0,0.0,0.15262575975254505,0.6743036903306082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17307054991684667,5.516501347001312e-18,0.08571419007222292,0.0
