time (hr),demand (kW),solar capacity factor (-),wind capacity factor (-),dispatch natgas (kW),dispatch natgas ccs (kW),dispatch solar (kW),dispatch wind (kW),dispatch nuclear (kW),dispatch to storage (kW),dispatch from storage (kW),energy storage (kWh),dispatch to pgp storage (kW),dispatch pgp storage (kW),energy pgp storage (kWh),dispatch unmet demand (kW),cutailment solar (kW),cutailment wind (kW),cutailment nuclear (kW),price ($/kWh)
0.0,1.2116575452696388,0.0,0.270847194,0.0,0.0,0.0,0.6664089594812763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5452485857883623,0.0,1.1102230246251565e-16,0.0,0.141254
1.0,1.2096018486860602,0.0,0.274821448,0.0,0.0,0.0,0.6761874564770928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5334143922089676,0.0,1.1102230246251565e-16,0.0,0.141254
2.0,1.1913018663909964,0.0,0.276146649,0.0,0.0,0.0,0.6794480618629974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5118538045279989,0.0,0.0,0.0,0.141254
3.0,1.1677984021187497,0.0,0.273340059,0.0,0.0,0.0,0.6725425566075486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49525584551120116,0.0,1.1102230246251565e-16,0.0,0.141254
4.0,1.1480487254621414,0.0,0.262454067,0.0,0.0,0.0,0.6457579977775187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5022907276846226,0.0,1.1102230246251565e-16,0.0,0.141254
5.0,1.1281941226257464,0.0,0.252559161,0.0,0.0,0.0,0.6214119674043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5067821552214463,0.0,1.1102230246251565e-16,0.0,0.141254
6.0,1.1155580126885627,0.0,0.247681079,0.0,0.0,0.0,0.6094096368581533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5061483758304094,0.0,1.1102230246251565e-16,0.0,0.141254
7.0,1.1080311653018147,0.0,0.245285879,0.0,0.0,0.0,0.6035163406560538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.504514824645761,0.0,0.0,0.0,0.141254
8.0,1.1010910479816296,0.0,0.242146792,0.0,0.0,0.0,0.5957927394974195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5052983084842101,0.0,1.1102230246251565e-16,0.0,0.141254
9.0,1.1046799516004602,0.0,0.240808832,0.0,0.0,0.0,0.5925007410895367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5121792105109236,0.0,0.0,0.0,0.141254
10.0,1.1162667997397757,0.0,0.241095621,0.0,0.0,0.0,0.5932063742410496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5230604254987261,0.0,1.1102230246251565e-16,0.0,0.141254
11.0,1.1340400097852976,0.0,0.239250483,0.0,0.0,0.0,0.5886664841409536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.545373525644344,0.0,1.1102230246251565e-16,0.0,0.141254
12.0,1.156661237607092,0.0,0.233797563,0.0,0.0,0.0,0.5752497871109131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5814114504961789,0.0,0.0,0.0,0.141254
13.0,1.1776850178753973,0.0,0.228031707,0.0,0.0,0.0,0.5610631232554297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6166218946199675,0.0,0.0,0.0,0.141254
14.0,1.1889313912680575,0.0,0.222339816,0.0,0.0,0.0,0.5470584473982716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6418729438697859,0.0,0.0,0.0,0.141254
15.0,1.1938672044192535,0.0,0.197158781,0.0,0.0,0.0,0.48510149268449443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.708765711734759,0.0,5.551115123125783e-17,0.0,0.141254
16.0,1.1898971403922178,0.0,0.165461781,0.0,0.0,0.0,0.4071122601703189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782784880221899,0.0,0.0,0.0,0.141254
17.0,1.1807492905952939,0.0,0.144656312,0.0,0.0,0.0,0.35592121497968654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8248280756156074,0.0,5.551115123125783e-17,0.0,0.141254
18.0,1.1644086441064532,0.0,0.140981722,0.0,0.0,0.0,0.3468800295708383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8175286145356148,0.0,0.0,0.0,0.141254
19.0,1.1518346333368983,0.0,0.14460458,0.0,0.0,0.0,0.35579393041091273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7960407029259855,0.0,5.551115123125783e-17,0.0,0.141254
20.0,1.1426996316436218,0.0,0.149326342,0.0,0.0,0.0,0.3674116416925671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7752879899510546,0.0,5.551115123125783e-17,0.0,0.141254
21.0,1.1557918492602868,0.0,0.152196335,0.0,0.0,0.0,0.3744731475571933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7813187017030935,0.0,0.0,0.0,0.141254
22.0,1.2064347911369846,0.0,0.157201758,0.0,0.0,0.0,0.3867887956683332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8196459954686514,0.0,5.551115123125783e-17,0.0,0.141254
23.0,1.255651593508825,0.0,0.181682449,0.0,0.0,0.0,0.44702258127916966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8086290122296552,0.0,1.1102230246251565e-16,0.0,0.141254
24.0,1.2849324217211704,0.0,0.202969574,0.0,0.0,0.0,0.4993987222762143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7855336994449561,0.0,5.551115123125783e-17,0.0,0.141254
25.0,1.2920374230381633,0.0,0.211225971,0.0,0.0,0.0,0.5197132651465913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.772324157891572,0.0,0.0,0.0,0.141254
26.0,1.2783135069921694,0.0,0.211895965,0.0,0.0,0.0,0.5213617592579931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7569517477341763,0.0,0.0,0.0,0.141254
27.0,1.2484545141156926,0.0,0.214355818,0.0,0.0,0.0,0.527414131645528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7210403824701647,0.0,0.0,0.0,0.141254
28.0,1.2128866805185698,0.0,0.221920502,0.0,0.0,0.0,0.5460267416519091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6668599388666606,0.0,0.0,0.0,0.141254
29.0,1.1863382156818976,0.0,0.228137587,0.0,0.0,0.0,0.5613236368667684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625014578815129,0.0,0.0,0.0,0.141254
30.0,1.161374350295067,0.0,0.239214475,0.0,0.0,0.0,0.5885778878610416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5727964624340255,0.0,1.1102230246251565e-16,0.0,0.141254
31.0,1.1492864261135043,0.0,0.255139109,0.0,0.0,0.0,0.6277598288563769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5215265972571275,0.0,1.1102230246251565e-16,0.0,0.141254
32.0,1.14937208013782,0.0,0.27224264,0.0,0.0,0.0,0.6698423999505628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4795296801872572,0.0,1.1102230246251565e-16,0.0,0.141254
33.0,1.163723411911927,0.0,0.284032874,0.0,0.0,0.0,0.6988518109617796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46487160095014735,0.0,1.1102230246251565e-16,0.0,0.141254
34.0,1.197220559471216,0.0,0.297730735,0.0,0.0,0.0,0.7325548638209103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4646656956503058,0.0,0.0,0.0,0.141254
35.0,1.254034873799865,0.0,0.312481376,0.0,0.0,0.0,0.7688482408181694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48518663298169556,0.0,1.1102230246251565e-16,0.0,0.141254
36.0,1.309996930586572,0.0,0.324623704,0.0,0.0,0.0,0.7987239653869105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5112729651996615,0.0,2.220446049250313e-16,0.0,0.141254
37.0,1.3374661761846387,0.0,0.341340376,0.0,0.0,0.0,0.8398546849966909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49761149118794773,0.0,1.1102230246251565e-16,0.0,0.141254
38.0,1.340012242057425,0.0,0.350141382,0.0,0.0,0.0,0.8615092170752047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47850302498222036,0.0,2.220446049250313e-16,0.0,0.141254
39.0,1.3296117021548828,0.0,0.310976023,0.0,0.0,0.0,0.7651443784610723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5644673236938106,0.0,0.0,0.0,0.141254
40.0,1.3074872676741198,0.0,0.299015891,0.0,0.0,0.0,0.7357169400458204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5717703276282995,0.0,2.220446049250313e-16,0.0,0.141254
41.0,1.2786496990376088,0.0,0.320008689,0.0,0.0,0.0,0.7873689009362872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49128079810132164,0.0,1.1102230246251565e-16,0.0,0.141254
42.0,1.2542040404978885,0.0,0.353195172,0.0,0.0,0.0,0.8690229482913914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38518109220649704,0.0,0.0,0.0,0.141254
43.0,1.2337969692046569,0.0,0.376841343,0.0,0.0,0.0,0.9272034299833166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3065935392213403,0.0,0.0,0.0,0.141254
44.0,1.2222079797147334,0.0,0.392067702,0.0,0.0,0.0,0.9646672925695333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25754068714520006,0.0,1.1102230246251565e-16,0.0,0.141254
45.0,1.2350518006608828,0.0,0.400366997,0.0,0.0,0.0,0.9850873842961552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24996441636472766,0.0,1.1102230246251565e-16,0.0,0.141254
46.0,1.281516967501579,0.0,0.439513771,0.0,0.0,0.0,1.081406495242487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2001104722590918,0.0,0.0,0.0,0.141254
47.0,1.3319029473053297,0.0,0.497341583,0.0,0.0,0.0,1.223689571743545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10821337556178467,0.0,0.0,0.0,0.141254
48.0,1.3532586369178585,0.0,0.529499074,0.0,0.0,0.0,1.3028118244069358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05044681251092285,0.0,2.220446049250313e-16,0.0,0.141254
49.0,1.3547532996421685,0.0,0.535884875,0.0,0.0,0.0,1.3185238387609208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03622946088124756,0.0,2.220446049250313e-16,0.0,0.141254
50.0,1.3297808688529065,0.0,0.532856932,0.0,0.0,0.0,1.311073703080362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018707165772544432,0.0,0.0,0.0,0.141254
