case name,CO2 price ($/kgCO2),fixed cost natgas ($/kW/h),fixed cost natgas ccs ($/kW/h),fixed cost solar ($/kW/h),fixed cost wind ($/kW/h),fixed cost nuclear ($/kW/h),fixed cost storage (($/h)/kWh),fixed cost pgp storage (($/h)/kWh),var cost natgas ($/kWh),var cost natgas ccs ($/kWh),var cost solar ($/kWh),var cost wind ($/kWh),var cost nuclear ($/kWh),var cost to storage ($/kWh),var cost storage ($/kWh),var cost to pgp storage ($/kWh),var cost pgp storage ($/kWh),var cost unmet demand ($/kWh),storage charging efficiency,storage charging time (h),storage decay rate (1/h),pgp storage charging efficiency,pgp storage decay rate (1/h),mean demand (kW),capacity factor solar series (-),capacity factor wind series (-),capacity natgas (kW),capacity natgas ccs (kW),capacity solar (kW),capacity wind (kW),capacity nuclear (kW),capacity storage (kWh),capacity pgp storage (kWh),capacity to pgp storage (kW),capacity from pgp storage (kW),system cost ($/kW/h),dispatch natgas (kW),dispatch natgas ccs (kW),dispatch solar (kW),dispatch wind (kW),dispatch nuclear (kW),dispatch to storage (kW),dispatch from storage (kW),energy storage (kWh),dispatch to pgp storage (kW),dispatch pgp storage (kW),energy pgp storage (kWh),dispatch unmet demand (kW),curtailment solar (kW),curtailment wind (kW),curtailment nuclear (kW)
exp2.35,0.0,-1.0,-1.0,-1.0,0.0159137,-1.0,-1.0,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,223.872,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.0,0.4275386562212704,0.0,0.0,0.0,26.873845374597654,0.0,0.0,0.0,0.0,0.0,0.49660877439148177,0.0,0.0,0.0,0.9996920273604694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003079726395305444,0.0,10.415460203227374,0.0
exp2.30,0.0,-1.0,-1.0,-1.0,0.0159137,-1.0,-1.0,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,199.52599999999998,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.0,0.4275386562212704,0.0,0.0,0.0,26.34741935619747,0.0,0.0,0.0,0.0,0.0,0.4885317442135018,0.0,0.0,0.0,0.9996529434444211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00034705655557885993,0.0,10.189349080371695,0.0
exp2.25,0.0,-1.0,-1.0,-1.0,0.0159137,-1.0,-1.0,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,177.828,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.0,0.4275386562212704,0.0,0.0,0.0,25.860885858664822,0.0,0.0,0.0,0.0,0.0,0.48066027907261477,0.0,0.0,0.0,0.9996113216743838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038867832561611734,0.0,9.98407633089378,0.0
exp2.20,0.0,-1.0,-1.0,-1.0,0.0159137,-1.0,-1.0,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,158.489,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.0,0.4275386562212704,0.0,0.0,0.0,25.507581325686942,0.0,0.0,0.0,0.0,0.0,0.47278161748629427,0.0,0.0,0.0,0.9995781309109898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00042186908901022016,0.0,9.83316181707561,0.0
exp2.15,0.0,-1.0,-1.0,-1.0,0.0159137,-1.0,-1.0,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,141.254,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.0,0.4275386562212704,0.0,0.0,0.0,24.729557879227094,0.0,0.0,0.0,0.0,0.0,0.4646538679419428,0.0,0.0,0.0,0.9994965445776787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005034554223213082,0.0,9.496385459118919,0.0
exp2.10,0.0,-1.0,-1.0,-1.0,0.0159137,-1.0,-1.0,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,125.89299999999999,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.0,0.4275386562212704,0.0,0.0,0.0,23.977774409898622,0.0,0.0,0.0,0.0,0.0,0.4561533345858684,0.0,0.0,0.0,0.9994076063366089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005923936633910245,0.0,9.180098057794243,0.0
exp2.05,0.0,-1.0,-1.0,-1.0,0.0159137,-1.0,-1.0,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,112.20200000000003,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.0,0.4275386562212704,0.0,0.0,0.0,23.669724743215106,0.0,0.0,0.0,0.0,0.0,0.4477980010782091,0.0,0.0,0.0,0.999366097824114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006339021758860282,0.0,9.052159565260029,0.0
exp2.00,0.0,-1.0,-1.0,-1.0,0.0159137,-1.0,-1.0,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,100.0,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.0,0.4275386562212704,0.0,0.0,0.0,23.04525060294862,0.0,0.0,0.0,0.0,0.0,0.4395991461087124,0.0,0.0,0.0,0.9992713606890378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007286393109622099,0.0,8.792680208010307,0.0
exp1.95,0.0,-1.0,-1.0,-1.0,0.0159137,-1.0,-1.0,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,89.1251,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.0,0.4275386562212704,0.0,0.0,0.0,22.561940695295124,0.0,0.0,0.0,0.0,0.0,0.4312543364452678,0.0,0.0,0.0,0.9991897863754311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008102136245688076,0.0,8.58879068346757,0.0
exp1.90,0.0,-1.0,-1.0,-1.0,0.0159137,-1.0,-1.0,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,79.4328,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.0,0.4275386562212704,0.0,0.0,0.0,21.978985676670412,0.0,0.0,0.0,0.0,0.0,0.4228887345617401,0.0,0.0,0.0,0.9990794515652404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00092054843475965,0.0,8.339687252188426,0.0
