case name,CO2 price ($/kgCO2),fixed cost natgas ($/kW/h),fixed cost natgas ccs ($/kW/h),fixed cost solar ($/kW/h),fixed cost wind ($/kW/h),fixed cost nuclear ($/kW/h),fixed cost storage (($/h)/kWh),fixed cost pgp storage (($/h)/kWh),var cost natgas ($/kWh),var cost natgas ccs ($/kWh),var cost solar ($/kWh),var cost wind ($/kWh),var cost nuclear ($/kWh),var cost to storage ($/kWh),var cost storage ($/kWh),var cost to pgp storage ($/kWh),var cost pgp storage ($/kWh),var cost unmet demand ($/kWh),storage charging efficiency,storage charging time (h),storage decay rate (1/h),pgp storage charging efficiency,pgp storage decay rate (1/h),mean demand (kW),capacity factor solar series (-),capacity factor wind series (-),capacity natgas (kW),capacity natgas ccs (kW),capacity solar (kW),capacity wind (kW),capacity nuclear (kW),capacity storage (kWh),capacity pgp storage (kWh),capacity to pgp storage (kW),capacity from pgp storage (kW),system cost ($/kW/h),dispatch natgas (kW),dispatch natgas ccs (kW),dispatch solar (kW),dispatch wind (kW),dispatch nuclear (kW),dispatch to storage (kW),dispatch from storage (kW),energy storage (kWh),dispatch to pgp storage (kW),dispatch pgp storage (kW),energy pgp storage (kWh),dispatch unmet demand (kW),curtailment solar (kW),curtailment wind (kW),curtailment nuclear (kW)
exp2.45,0.0,-1.0,-1.0,0.0147721,0.0159137,-1.0,-1.0,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,281.83799999999997,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.275111568001756,0.4275386562212704,0.0,0.0,2.2926480066554107,10.978016488190047,0.0,0.0,0.0,0.0,0.0,0.23797134759916733,0.0,0.0,0.41333358111321106,0.5865620921079311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010432677885777702,0.21832904425651273,4.096207481639501,0.0
exp2.40,0.0,-1.0,-1.0,0.0147721,0.0159137,-1.0,-1.0,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,251.18900000000002,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.275111568001756,0.4275386562212704,0.0,0.0,2.1701077942290845,10.719555706163671,0.0,0.0,0.0,0.0,0.0,0.2345290778452847,0.0,0.0,0.4157370124520782,0.584136054343975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001269332039467958,0.181702292055777,3.988760760700638,0.0
exp2.35,0.0,-1.0,-1.0,0.0147721,0.0159137,-1.0,-1.0,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,223.872,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.275111568001756,0.4275386562212704,0.0,0.0,2.1449483942916663,10.453507714647966,0.0,0.0,0.0,0.0,0.0,0.2309511057781239,0.0,0.0,0.41991453041832216,0.5799384582645157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001470113171621677,0.17079340752438038,3.8789841466894344,0.0
exp2.30,0.0,-1.0,-1.0,0.0147721,0.0159137,-1.0,-1.0,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,199.52599999999998,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.275111568001756,0.4275386562212704,0.0,0.0,2.131218132322224,10.260776280434786,0.0,0.0,0.0,0.0,0.0,0.22724782730193885,0.0,0.0,0.4059816887499877,0.593855533796747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016277745326534005,0.1810448155446156,3.786493601519905,0.0
exp2.25,0.0,-1.0,-1.0,0.0147721,0.0159137,-1.0,-1.0,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,177.828,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.275111568001756,0.4275386562212704,0.0,0.0,2.018777526575185,10.050605536329028,0.0,0.0,0.0,0.0,0.0,0.22336937452630207,0.0,0.0,0.4077902282482645,0.5920207944286571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001889773230784512,0.1479411264440873,3.6973951757641808,0.0
exp2.20,0.0,-1.0,-1.0,0.0147721,0.0159137,-1.0,-1.0,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,158.489,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.275111568001756,0.4275386562212704,0.0,0.0,1.9358166264630214,9.730156701560684,0.0,0.0,0.0,0.0,0.0,0.2193861755084619,0.0,0.0,0.40736099125574937,0.59241219619748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022681254677067372,0.12483760074054655,3.5658389448686956,0.0
exp2.15,0.0,-1.0,-1.0,0.0147721,0.0159137,-1.0,-1.0,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,141.254,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.275111568001756,0.4275386562212704,0.0,0.0,1.779441640565708,9.60276653570829,0.0,0.0,0.0,0.0,0.0,0.21529272558021956,0.0,0.0,0.40322762020788516,0.5965161670150845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000256212777030303,0.08676196314436674,3.506353014985264,0.0
exp2.10,0.0,-1.0,-1.0,0.0147721,0.0159137,-1.0,-1.0,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,125.89299999999999,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.275111568001756,0.4275386562212704,0.0,0.0,1.7991300330188795,9.348903542179169,0.0,0.0,0.0,0.0,0.0,0.2111665744995725,0.0,0.0,0.40633561798408097,0.5933799024249506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028447959096849156,0.08905042927183186,3.399648264750661,0.0
exp2.05,0.0,-1.0,-1.0,0.0147721,0.0159137,-1.0,-1.0,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,112.20200000000003,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.275111568001756,0.4275386562212704,0.0,0.0,1.7955424582075197,9.20954200276594,0.0,0.0,0.0,0.0,0.0,0.20713798069787873,0.0,0.0,0.40387736032524435,0.5958191143446661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030352533008952154,0.09057426801733585,3.3368963148603874,0.0
exp2.00,0.0,-1.0,-1.0,0.0147721,0.0159137,-1.0,-1.0,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,100.0,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.275111568001756,0.4275386562212704,0.0,0.0,1.8471086548069828,8.847871817006892,0.0,0.0,0.0,0.0,0.0,0.20316256830609375,0.0,0.0,0.41205792489002624,0.5875913300447555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035074506521832777,0.09649739532999917,3.189801975615333,0.0
exp1.95,0.0,-1.0,-1.0,0.0147721,0.0159137,-1.0,-1.0,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,89.1251,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.275111568001756,0.4275386562212704,0.0,0.0,1.8363720961565069,8.741537688733631,0.0,0.0,0.0,0.0,0.0,0.19926825877452603,0.0,0.0,0.4122497612965268,0.5873796251734383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003706135300348864,0.09328845792021698,3.1447854230691683,0.0
exp1.90,0.0,-1.0,-1.0,0.0147721,0.0159137,-1.0,-1.0,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,79.4328,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.275111568001756,0.4275386562212704,0.0,0.0,1.8468411997733327,8.46099990571975,0.0,0.0,0.0,0.0,0.0,0.19546424805520862,0.0,0.0,0.4139242943339614,0.5856535034941425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00042220217189603803,0.09436590761717217,3.029103061246938,0.0
