time (hr),demand (kW),solar capacity factor (-),wind capacity factor (-),dispatch natgas (kW),dispatch natgas ccs (kW),dispatch solar (kW),dispatch wind (kW),dispatch nuclear (kW),dispatch to storage (kW),dispatch from storage (kW),energy storage (kWh),dispatch to pgp storage (kW),dispatch pgp storage (kW),energy pgp storage (kWh),dispatch unmet demand (kW),cutailment solar (kW),cutailment wind (kW),cutailment nuclear (kW),price ($/kWh)
0.0,1.2116575452696388,0.002022982,0.270847194,0.0,0.0,0.002025307193706677,0.6502450976012393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5593871404746926,0.0,-1.1102230246251565e-16,0.0,0.223872
1.0,1.2096018486860602,0.0,0.274821448,0.0,0.0,0.0,0.6597864155006676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5498154331853927,0.0,-1.1102230246251565e-16,0.0,0.223872
2.0,1.1913018663909964,0.0,0.276146649,0.0,0.0,0.0,0.6629679343521653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5283339320388311,0.0,-1.1102230246251565e-16,0.0,0.223872
3.0,1.1677984021187497,0.0,0.273340059,0.0,0.0,0.0,0.6562299232931448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.511568478825605,0.0,0.0,0.0,0.223872
4.0,1.1480487254621414,0.0,0.262454067,0.0,0.0,0.0,0.6300950284619053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.517953697000236,0.0,-1.1102230246251565e-16,0.0,0.223872
5.0,1.1281941226257464,0.0,0.252559161,0.0,0.0,0.0,0.606339515167848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5218546074578984,0.0,0.0,0.0,0.223872
6.0,1.1155580126885627,0.0,0.247681079,0.0,0.0,0.0,0.594628303176496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5209297095120667,0.0,0.0,0.0,0.223872
7.0,1.1080311653018147,0.0,0.245285879,0.0,0.0,0.0,0.5888779498692565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5191532154325582,0.0,-1.1102230246251565e-16,0.0,0.223872
8.0,1.1010910479816296,0.0,0.242146792,0.0,0.0,0.0,0.5813416859613727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.519749362020257,0.0,-1.1102230246251565e-16,0.0,0.223872
9.0,1.1046799516004602,0.0,0.240808832,0.0,0.0,0.0,0.5781295355309475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5265504160695127,0.0,-1.1102230246251565e-16,0.0,0.223872
10.0,1.1162667997397757,0.0,0.241095621,0.0,0.0,0.0,0.578818053431177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5374487463085986,0.0,1.1102230246251565e-16,0.0,0.223872
