case name,CO2 price ($/kgCO2),fixed cost natgas ($/kW/h),fixed cost natgas ccs ($/kW/h),fixed cost solar ($/kW/h),fixed cost wind ($/kW/h),fixed cost nuclear ($/kW/h),fixed cost storage (($/h)/kWh),fixed cost pgp storage (($/h)/kWh),var cost natgas ($/kWh),var cost natgas ccs ($/kWh),var cost solar ($/kWh),var cost wind ($/kWh),var cost nuclear ($/kWh),var cost to storage ($/kWh),var cost storage ($/kWh),var cost to pgp storage ($/kWh),var cost pgp storage ($/kWh),var cost unmet demand ($/kWh),storage charging efficiency,storage charging time (h),storage decay rate (1/h),pgp storage charging efficiency,pgp storage decay rate (1/h),mean demand (kW),capacity factor solar series (-),capacity factor wind series (-),capacity natgas (kW),capacity natgas ccs (kW),capacity solar (kW),capacity wind (kW),capacity nuclear (kW),capacity storage (kWh),capacity pgp storage (kWh),capacity to pgp storage (kW),capacity from pgp storage (kW),system cost ($/kW/h),problem status,dispatch natgas (kW),dispatch natgas ccs (kW),dispatch solar (kW),dispatch wind (kW),dispatch nuclear (kW),dispatch to storage (kW),dispatch from storage (kW),energy storage (kWh),dispatch to pgp storage (kW),dispatch pgp storage (kW),energy pgp storage (kWh),dispatch unmet demand (kW),curtailment solar (kW),curtailment wind (kW),curtailment nuclear (kW)
exp-1.15,0.0,-1.0,-1.0,0.0195287,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1e-08,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0707946,0.9,6.0,1.36217e-05,0.3,1.14075e-08,1.0,0.2749382517596233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07079460000000026,optimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
exp-1.20,0.0,-1.0,-1.0,0.0195287,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1e-08,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0630957,0.9,6.0,1.36217e-05,0.3,1.14075e-08,1.0,0.2749382517596233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06309569999999987,optimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
exp-1.25,0.0,-1.0,-1.0,0.0195287,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1e-08,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0562341,0.9,6.0,1.36217e-05,0.3,1.14075e-08,1.0,0.2749382517596233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056234100000000016,optimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
exp-1.30,0.0,-1.0,-1.0,0.0195287,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1e-08,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0501187,0.9,6.0,1.36217e-05,0.3,1.14075e-08,1.0,0.2749382517596233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05011869999999994,optimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
exp-1.35,0.0,-1.0,-1.0,0.0195287,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1e-08,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0446684,0.9,6.0,1.36217e-05,0.3,1.14075e-08,1.0,0.2749382517596233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04466840000000015,optimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
exp-1.40,0.0,-1.0,-1.0,0.0195287,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1e-08,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0398107,0.9,6.0,1.36217e-05,0.3,1.14075e-08,1.0,0.2749382517596233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039810700000000115,optimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
exp-1.45,0.0,-1.0,-1.0,0.0195287,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1e-08,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0354813,0.9,6.0,1.36217e-05,0.3,1.14075e-08,1.0,0.2749382517596233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03548129999999996,optimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
exp-1.50,0.0,-1.0,-1.0,0.0195287,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1e-08,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0316228,0.9,6.0,1.36217e-05,0.3,1.14075e-08,1.0,0.2749382517596233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03162280000000003,optimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
exp-1.55,0.0,-1.0,-1.0,0.0195287,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1e-08,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0281838,0.9,6.0,1.36217e-05,0.3,1.14075e-08,1.0,0.2749382517596233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028183800000000096,optimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
exp-1.60,0.0,-1.0,-1.0,0.0195287,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1e-08,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0251189,0.9,6.0,1.36217e-05,0.3,1.14075e-08,1.0,0.2749382517596233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0251189,optimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
exp-1.65,0.0,-1.0,-1.0,0.0195287,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1e-08,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0223872,0.9,6.0,1.36217e-05,0.3,1.14075e-08,1.0,0.2749382517596233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022387200000000048,optimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
exp-1.70,0.0,-1.0,-1.0,0.0195287,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1e-08,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0199526,0.9,6.0,1.36217e-05,0.3,1.14075e-08,1.0,0.2749382517596233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019952600000000036,optimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
exp-1.75,0.0,-1.0,-1.0,0.0195287,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1e-08,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0177828,0.9,6.0,1.36217e-05,0.3,1.14075e-08,1.0,0.2749382517596233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017782799999999994,optimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
exp-1.80,0.0,-1.0,-1.0,0.0195287,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1e-08,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0158489,0.9,6.0,1.36217e-05,0.3,1.14075e-08,1.0,0.2749382517596233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015848899999999947,optimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
exp-1.85,0.0,-1.0,-1.0,0.0195287,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1e-08,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0141254,0.9,6.0,1.36217e-05,0.3,1.14075e-08,1.0,0.2749382517596233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014125400000000028,optimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
exp-1.90,0.0,-1.0,-1.0,0.0195287,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1e-08,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0125893,0.9,6.0,1.36217e-05,0.3,1.14075e-08,1.0,0.2749382517596233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012589299999999973,optimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
exp-1.95,0.0,-1.0,-1.0,0.0195287,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1e-08,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0112202,0.9,6.0,1.36217e-05,0.3,1.14075e-08,1.0,0.2749382517596233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011220200000000001,optimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
exp-2.00,0.0,-1.0,-1.0,0.0195287,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1e-08,-1.0,-1.0,0.0,0.0,0.0,0.0,0.01,0.9,6.0,1.36217e-05,0.3,1.14075e-08,1.0,0.2749382517596233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999957,optimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
