time (hr),demand (kW),solar capacity factor (-),wind capacity factor (-),dispatch natgas (kW),dispatch natgas ccs (kW),dispatch solar (kW),dispatch wind (kW),dispatch nuclear (kW),dispatch to storage (kW),dispatch from storage (kW),energy storage (kWh),dispatch to pgp storage (kW),dispatch pgp storage (kW),energy pgp storage (kWh),dispatch unmet demand (kW),cutailment solar (kW),cutailment wind (kW),cutailment nuclear (kW),price ($/kWh)
0.0,1.2116575452696388,0.002022982,0.270847194,0.6626241776668477,0.0,0.001753564345840401,0.5415996428551414,0.0,0.0,0.005680160401809326,0.03408096241085596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12058999999999999
1.0,1.2096018486860602,0.0,0.274821448,0.6555344730894493,0.0,0.0,0.5495467606200595,0.0,0.0,0.004520614976551342,0.02840033776840096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12058999999999999
2.0,1.1913018663909964,0.0,0.276146649,0.6391051673399288,0.0,0.0,0.5521966990510675,0.0,0.0,0.0,0.02387933593096864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12058999999999999
3.0,1.1677984021187497,0.0,0.273340059,0.6212139012935232,0.0,0.0,0.5465845008252265,0.0,0.0,0.0,0.02387901065381839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12058999999999999
4.0,1.1480487254621414,0.0,0.262454067,0.6232324006045195,0.0,0.0,0.524816324857622,0.0,0.0,0.0,0.02387868538109897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12058999999999999
5.0,1.1281941226257464,0.0,0.252559161,0.6231641484278445,0.0,0.0,0.505029974197902,0.0,0.0,0.0,0.023878360112810314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12058999999999999
6.0,1.1155580126885627,0.0,0.247681079,0.6202824960872128,0.0,0.0,0.49527551660135,0.0,0.0,0.0,0.023878034848952366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12058999999999999
7.0,1.1080311653018147,0.0,0.245285879,0.6175452108347751,0.0,0.0,0.4904859544670396,0.0,0.0,0.0,0.023877709589525068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12058999999999999
8.0,1.1010910479816296,0.0,0.242146792,0.6168821694295477,0.0,0.0,0.48420887855208206,0.0,0.0,0.0,0.02387738433452835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12058999999999999
9.0,1.1046799516004602,0.0,0.240808832,0.6231465250161563,0.0,0.0,0.481533426584304,0.0,0.0,0.0,0.023877059083962163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12058999999999999
10.0,1.1162667997397757,0.0,0.241095621,0.6341598954772248,0.0,0.0,0.4821069042625508,0.0,0.0,0.0,0.023876733837826437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12058999999999999
11.0,1.1340400097852976,0.0,0.239250483,0.6556227360744241,0.0,0.0,0.4784172737108736,0.0,0.0,0.0,0.02387640859612112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12058999999999999
12.0,1.156661237607092,0.0,0.233797563,0.689147896408503,0.0,0.0,0.467513341198589,0.0,0.0,0.0,0.023876083358846147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12058999999999999
13.0,1.1776850178753973,0.0,0.228031707,0.7217013717208491,0.0,0.0,0.4559836461545481,0.0,0.0,0.0,0.023875758126001456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12058999999999999
14.0,1.1889313912680575,0.073691983,0.222339816,0.6804517388175156,0.0,0.06387779721375522,0.4446018552367866,0.0,0.0,0.0,0.023875432897586993,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,0.12058999999999999
15.0,1.1938672044192535,0.392796165,0.197158781,0.45913443914714125,0.0,0.3404841714492977,0.39424859382281446,0.0,0.0,0.0,0.023875107673602694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12058999999999999
16.0,1.1898971403922178,0.566870317,0.165461781,0.36765606497680714,0.0,0.4913753936547363,0.3308656817606743,0.0,0.0,0.0,0.0238747824540485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12058999999999999
17.0,1.1807492905952939,0.584959422,0.144656312,0.38443184959826443,0.0,0.5070554192684903,0.2892620217285393,0.0,0.0,0.0,0.023874457238924347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12058999999999999
18.0,1.1644086441064532,0.548865303,0.140981722,0.40672625703840426,0.0,0.4757682599299888,0.28191412713806013,0.0,0.0,0.0,0.023874132028230174,0.0,0.0,0.0,0.0,-5.551115123125783e-17,-5.551115123125783e-17,0.0,0.12058999999999999
19.0,1.1518346333368983,0.529070696,0.14460458,0.40406618904326214,0.0,0.45860986846870894,0.28915857582492704,0.0,0.0,0.0,0.023873806821965927,0.0,0.0,0.0,0.0,-5.551115123125783e-17,0.0,0.0,0.12058999999999999
20.0,1.1426996316436218,0.545293524,0.149326342,0.37142701853581994,0.0,0.47267216500397286,0.29860044810382896,0.0,0.0,0.0,0.023873481620131542,0.0,0.0,0.0,0.0,-5.551115123125783e-17,0.0,0.0,0.12058999999999999
21.0,1.1557918492602868,0.568797545,0.152196335,0.3584064627375372,0.0,0.4930459563721037,0.30433943015064596,0.0,0.0,0.0,0.02387315642272696,0.0,0.0,0.0,0.0,0.0,-5.551115123125783e-17,0.0,0.12058999999999999
22.0,1.2064347911369846,0.499665692,0.157201758,0.4589652879278278,0.0,0.4331209780071554,0.3143485252020014,0.0,0.0,0.0,0.023872831229752117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12058999999999999
23.0,1.255651593508825,0.192462966,0.181682449,0.7255192078731343,0.0,0.16683104203215518,0.36330134360353544,0.0,0.0,0.0,0.023872506041206956,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.12058999999999999
24.0,1.2849324217211704,0.001861837,0.202969574,0.8208625582074638,0.0,0.001613880390911266,0.40586814714742875,0.0,0.0,0.005680160401809326,0.023872180857091415,0.0,0.0,0.0,0.05090767557355731,0.0,5.551115123125783e-17,0.0,5.62341
25.0,1.2920374230381633,0.0,0.211225971,0.8208625582074638,0.0,0.0,0.4223780529745139,0.0,0.0,0.005680160401809326,0.01819169527559611,0.0,0.0,0.0,0.04311665145437634,0.0,5.551115123125783e-17,0.0,5.62341
26.0,1.2783135069921694,0.0,0.211895965,0.8208625582074638,0.0,0.0,0.42371780660369524,0.0,0.0,0.005680160401809326,0.012511287071971243,0.0,0.0,0.0,0.02805298177920111,0.0,5.551115123125783e-17,0.0,5.62341
27.0,1.2484545141156926,0.0,0.214355818,0.8198178619939739,0.0,0.0,0.4286366521217188,0.0,0.0,0.0,0.006830956245162809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12058999999999999
28.0,1.2128866805185698,0.0,0.221920502,0.7691233066014167,0.0,0.0,0.44376337391715304,0.0,0.0,0.0,0.006830863195926125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12058999999999999
29.0,1.1863382156818976,0.0,0.228137587,0.7301428465652666,0.0,0.0,0.45619536911663094,0.0,0.0,0.0,0.00683077014795693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12058999999999999
30.0,1.161374350295067,0.0,0.239214475,0.6830290799882234,0.0,0.0,0.47834527030684376,0.0,0.0,0.0,0.006830677101255205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12058999999999999
31.0,1.1492864261135043,0.0,0.255139109,0.6390974584080498,0.0,0.0,0.5101889677054545,0.0,0.0,0.0,0.006830584055820935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12058999999999999
32.0,1.14937208013782,0.0,0.27224264,0.604982033424097,0.0,0.0,0.544390046713723,0.0,0.0,0.0,0.006830491011654102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12058999999999999
33.0,1.163723411911927,0.0,0.284032874,0.595757021543787,0.0,0.0,0.56796639036814,0.0,0.0,0.0,0.0068303979687546895,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.12058999999999999
34.0,1.197220559471216,0.0,0.297730735,0.601863238756279,0.0,0.0,0.595357320714937,0.0,0.0,0.0,0.006830304927122679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12058999999999999
35.0,1.254034873799865,0.0,0.312481376,0.6291814310114449,0.0,0.0,0.6248534427884201,0.0,0.0,0.0,0.0068302118867580525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12058999999999999
36.0,1.309996930586572,0.0,0.324623704,0.6608630793098513,0.0,0.0,0.6491338512767207,0.0,0.0,0.0,0.006830118847660795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12058999999999999
37.0,1.3374661761846387,0.0,0.341340376,0.6549048285723771,0.0,0.0,0.6825613476122616,0.0,0.0,0.0,0.006830025809830888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12058999999999999
38.0,1.340012242057425,0.086175999,0.350141382,0.5651527501050048,0.0,0.07469921102292461,0.7001602809294958,0.0,0.0,0.0,0.006829932773268314,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,-1.1102230246251565e-16,0.0,0.12058999999999999
39.0,1.3296117021548828,0.388952263,0.310976023,0.37061624432948476,0.0,0.33715219444895633,0.6218432633764418,0.0,0.0,0.0,0.006829839737973057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12058999999999999
40.0,1.3074872676741198,0.521500834,0.299015891,0.25751193538748557,0.0,0.4520481491325348,0.5979271831540993,0.0,0.0,0.0,0.006829746703945098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12058999999999999
41.0,1.2786496990376088,0.533686072,0.320008689,0.1761336876414098,0.0,0.46261057573958303,0.6399054356566161,0.0,0.0,0.0,0.00682965367118442,0.0,0.0,0.0,0.0,-5.551115123125783e-17,0.0,0.0,0.12058999999999999
42.0,1.2542040404978885,0.519153744,0.353195172,0.0979236068203634,0.0,0.45001364099530056,0.7062667926822245,0.0,0.0,0.0,0.006829560639691008,0.0,0.0,0.0,0.0,-5.551115123125783e-17,0.0,0.0,0.12058999999999999
43.0,1.2337969692046569,0.511316552,0.376841343,0.03702591193680762,0.0,0.44322019426037873,0.7535508630074707,0.0,0.0,0.0,0.006829467609464842,0.0,0.0,0.0,0.0,-5.551115123125783e-17,0.0,0.0,0.12058999999999999
44.0,1.2222079797147334,0.52889684,0.392067702,0.0,0.0,0.4584591663453532,0.7694289737711895,0.0,0.005680160401809326,0.0,0.006829374580505906,0.0,0.0,0.0,0.0,-5.551115123125783e-17,0.014569280898696468,0.0,1.05e-08
45.0,1.2350518006608828,0.549670191,0.400366997,0.0,0.0,0.4764659541750165,0.7642660068876755,0.0,0.005680160401809326,0.0,0.011941425914442578,0.0,0.0,0.0,0.0,0.0,0.03632793460313222,0.0,1.05e-08
46.0,1.281516967501579,0.453002228,0.439513771,0.00997108905755188,0.0,0.39267208289894034,0.8788737955450866,0.0,0.0,0.0,0.017053407613549593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12058999999999999
47.0,1.3319029473053297,0.122446832,0.497341583,0.2312542066652262,0.0,0.10613954986070538,0.994509190779398,0.0,0.0,0.0,0.017053175317147104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12058999999999999
48.0,1.3532586369178585,0.000871135,0.529499074,0.293690594590116,0.0,0.000755118570710801,1.058812923757032,0.0,0.0,0.0,0.017052943023908886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12058999999999999
49.0,1.3547532996421685,0.0,0.535884875,0.2831710077042572,0.0,0.0,1.0715822919379112,0.0,0.0,0.0,0.0170527107338349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12058999999999999
50.0,1.3297808688529065,0.0,0.532856932,0.2642534037092716,0.0,0.0,1.0655274651436348,0.0,0.0,0.0,0.017052478446925097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12058999999999999
51.0,1.287206536066754,0.0,0.531539156,0.2243141619514685,0.0,0.0,1.0628923741152854,0.0,0.0,0.0,0.017052246163179435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12058999999999999
52.0,1.2421268230693652,0.0,0.526815984,0.1886791407397494,0.0,0.0,1.053447682329616,0.0,0.0,0.0,0.017052013882597875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12058999999999999
53.0,1.2038865839135906,0.0,0.525942978,0.15218460819746227,0.0,0.0,1.0517019757161283,0.0,0.0,0.0,0.017051781605180373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12058999999999999
