time (hr),demand (kW),solar capacity factor (-),wind capacity factor (-),dispatch natgas (kW),dispatch natgas ccs (kW),dispatch solar (kW),dispatch wind (kW),dispatch nuclear (kW),dispatch to storage (kW),dispatch from storage (kW),energy storage (kWh),dispatch to pgp storage (kW),dispatch pgp storage (kW),energy pgp storage (kWh),dispatch unmet demand (kW),cutailment solar (kW),cutailment wind (kW),cutailment nuclear (kW),price ($/kWh)
0.0,1.0,0.002022982,0.270847194,0.0,0.0,0.0037161027555761405,0.9444569180669231,0.0,0.0,0.051826979177500766,1.7826067324553276,0.0,0.0,0.0,0.0,4.336808689942018e-19,0.0,0.0,1.1667142679614159e-08
1.0,1.0,0.0,0.274821448,0.0,0.0,0.0,0.9583153288889867,0.0,0.0,0.0416846711110133,1.7307555098262657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1667301354912585e-08
2.0,1.0,0.0,0.276146649,0.0,0.0,0.0,0.9629363671718467,0.0,0.0,0.03706363282815332,1.6890473004403186,0.0,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,0.0,1.1667460032369022e-08
3.0,1.0,0.0,0.273340059,0.0,0.0,0.0,0.9531496556961595,0.0,0.0,0.046850344303840455,1.6519606965688793,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,1.1667618711983504e-08
4.0,1.0,0.0,0.262454067,0.0,0.0,0.0,0.9151896890353228,0.0,0.0,0.08481031096467713,1.6050878855995658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1667777393756058e-08
5.0,1.0,0.0,0.252559161,0.0,0.0,0.0,0.8806856859208511,0.0,0.0,0.11931431407914893,1.5202557454396446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1667936077686714e-08
6.0,1.0,0.0,0.247681079,0.0,0.0,0.0,0.8636755843068845,0.0,0.0,0.13632441569311549,1.4009207558823578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1668094763775502e-08
7.0,1.0,0.0,0.245285879,0.0,0.0,0.0,0.855323409131114,0.0,0.0,0.14467659086888598,1.264577287666962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.166825345202245e-08
8.0,1.0,0.0,0.242146792,0.0,0.0,0.0,0.844377264961114,0.0,0.0,0.155622735038886,1.119883498546964,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,1.1668412142427586e-08
9.0,1.0,0.0,0.240808832,0.0,0.0,0.0,0.8397117354445084,0.0,0.0,0.16028826455549158,0.9642455330924977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.166857083499094e-08
10.0,1.0,0.0,0.241095621,0.0,0.0,0.0,0.8407117821907025,0.0,0.0,0.15928821780929747,0.803944154797756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1668729529712544e-08
11.0,1.0,0.0,0.239250483,0.0,0.0,0.0,0.8342776991080912,0.0,0.0,0.1657223008919088,0.6446450033479534,0.0,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,0.0,1.1668888226592423e-08
12.0,1.0,0.0,0.233797563,0.0,0.0,0.0,0.8152631103224104,0.0,0.0,0.1847368896775896,0.478913935283999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1669046925630612e-08
13.0,1.0,0.0,0.228031707,0.0,0.0,0.0,0.7951572989704283,0.0,0.0,0.20484270102957167,0.29417053237688956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1669205626827136e-08
14.0,1.0,0.073691983,0.222339816,0.0,0.0,0.13536797711999915,0.7753094070560198,0.0,0.0,0.08932261582398109,0.08932383062807762,0.0,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,0.0,1.1669364330182026e-08
15.0,1.0,0.392796165,0.197158781,0.0,0.0,0.7215441912662793,0.2784558087337207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4090461436516211,0.0,1.05e-08
16.0,1.0,0.566870317,0.165461781,0.0,0.0,1.0413084975832807,0.0,0.0,0.041308497583280764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5769730209614953,0.0,1.0499571605826216e-08
17.0,1.0,0.584959422,0.144656312,0.0,0.0,1.074537153565591,0.0,0.0,0.07453715356559094,0.0,0.03717764782495269,0.0,0.0,0.0,0.0,0.0,0.5044233709522842,0.0,1.0499714401942079e-08
18.0,1.0,0.548865303,0.140981722,0.0,0.0,1.0082343119802517,0.0,0.0,0.008234311980251709,0.0,0.10426058041797412,0.0,0.0,0.0,0.0,0.0,0.4916099026076221,0.0,1.04998572e-08
19.0,1.0,0.529070696,0.14460458,0.0,0.0,0.9718727459266502,0.3912120509363955,0.0,0.36308479686304557,0.0,0.11167004325630697,0.0,0.0,0.0,0.0,0.0,0.11303092809613541,0.0,1.05e-08
20.0,1.0,0.545293524,0.149326342,0.0,0.0,1.0016731573163895,0.5207079854463154,0.0,0.5223811427627049,0.0,0.4384448417204597,0.0,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,0.0,1.0500142801942105e-08
21.0,1.0,0.568797545,0.152196335,0.0,0.0,1.0448487056926081,0.5307157861682738,0.0,0.575564491860882,0.0,0.9085819073570468,0.0,0.0,0.0,0.0,2.220446049250313e-16,0.0,0.0,1.0500285605826344e-08
22.0,1.0,0.499665692,0.157201758,0.0,0.0,0.9178574277517344,0.5481699318449733,0.0,0.4660273595967077,0.0,1.4265775933179003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0500428411652744e-08
23.0,1.0,0.192462966,0.181682449,0.0,0.0,0.35354351066838813,0.6335352540126037,0.0,0.0,0.01292123531900824,1.8459828154996683,0.0,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,0.0,1.1667301354912585e-08
24.0,1.0,0.001861837,0.202969574,0.0,0.0,0.0034200885653622305,0.7077644611721409,0.0,0.0,0.2888154502624969,1.833036474814369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1667460032369022e-08
25.0,1.0,0.0,0.211225971,0.0,0.0,0.0,0.7365549062559359,0.0,0.0,0.2634450937440641,1.544196095255815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1667618711983504e-08
26.0,1.0,0.0,0.211895965,0.0,0.0,0.0,0.7388912068799819,0.0,0.0,0.26110879312001806,1.2807300004448554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1667777393756058e-08
