time (hr),demand (kW),solar capacity factor (-),wind capacity factor (-),dispatch natgas (kW),dispatch natgas ccs (kW),dispatch solar (kW),dispatch wind (kW),dispatch nuclear (kW),dispatch to storage (kW),dispatch from storage (kW),energy storage (kWh),dispatch to pgp storage (kW),dispatch pgp storage (kW),energy pgp storage (kWh),dispatch unmet demand (kW),cutailment solar (kW),cutailment wind (kW),cutailment nuclear (kW),price ($/kWh)
0.0,1.0,0.002022982,0.270847194,0.0,0.0,0.0015680823717754168,0.7178226537910449,0.0,0.0,0.03754693930083325,0.22528163580499952,0.0,0.0,0.0,0.24306232453634644,0.0,0.0,0.0,0.251
1.0,1.0,0.0,0.274821448,0.0,0.0,0.0,0.7283555653969879,0.0,0.0,0.03754693930083325,0.18773163267391932,0.0,0.0,0.0,0.23409749530217883,0.0,0.0,0.0,0.251
2.0,1.0,0.0,0.276146649,0.0,0.0,0.0,0.7318677276777851,0.0,0.0,0.03754693930083325,0.1501821402228817,0.0,0.0,0.0,0.2305853330213817,0.0,-1.1102230246251565e-16,0.0,0.251
3.0,1.0,0.0,0.273340059,0.0,0.0,0.0,0.7244294601729594,0.0,0.0,0.03754693930083325,0.11263315844494144,0.0,0.0,0.0,0.23802360052620739,0.0,0.0,0.0,0.251
4.0,1.0,0.0,0.262454067,0.0,0.0,0.0,0.6955784628589976,0.0,0.0,0.03754693930083325,0.07508468733315334,0.0,0.0,0.0,0.2668745978401692,0.0,0.0,0.0,0.251
5.0,1.0,0.0,0.252559161,0.0,0.0,0.0,0.6693541273617911,0.0,0.0,0.037536216381086784,0.03753672688057236,0.0,0.0,0.0,0.2931096562571221,0.0,0.0,0.0,0.251
6.0,1.0,0.0,0.247681079,0.0,0.0,0.0,0.6564258126359228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34357418736407713,0.0,0.0,0.0,0.251
7.0,1.0,0.0,0.245285879,0.0,0.0,0.0,0.6500778464821354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3499221535178646,0.0,0.0,0.0,0.251
8.0,1.0,0.0,0.242146792,0.0,0.0,0.0,0.641758366676777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.358241633323223,0.0,0.0,0.0,0.251
9.0,1.0,0.0,0.240808832,0.0,0.0,0.0,0.6382123893909046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3617876106090953,0.0,0.0,0.0,0.251
10.0,1.0,0.0,0.241095621,0.0,0.0,0.0,0.6389724623974505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36102753760254946,0.0,-1.1102230246251565e-16,0.0,0.251
11.0,1.0,0.0,0.239250483,0.0,0.0,0.0,0.634082318120118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3659176818798821,0.0,-1.1102230246251565e-16,0.0,0.251
12.0,1.0,0.0,0.233797563,0.0,0.0,0.0,0.6196305180202052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3803694819797948,0.0,0.0,0.0,0.251
13.0,1.0,0.0,0.228031707,0.0,0.0,0.0,0.6043493478734063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3956506521265936,0.0,0.0,0.0,0.251
14.0,1.0,0.073691983,0.222339816,0.0,0.0,0.05712117037298093,0.5892642061653872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35361462346163186,0.0,0.0,0.0,0.251
15.0,1.0,0.392796165,0.197158781,0.0,0.0,0.3044697095858925,0.5225272497954232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17300304061868432,0.0,0.0,0.0,0.251
16.0,1.0,0.566870317,0.165461781,0.0,0.0,0.4394005241620748,0.43852111954467105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12207835629325416,0.0,-5.551115123125783e-17,0.0,0.251
17.0,1.0,0.584959422,0.144656312,0.0,0.0,0.45342200664273674,0.38338066654463987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16319732681262336,5.551115123125783e-17,-5.551115123125783e-17,0.0,0.251
18.0,1.0,0.548865303,0.140981722,0.0,0.0,0.4254442234846741,0.3736419503835485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2009138261317774,-5.551115123125783e-17,0.0,0.0,0.251
