time (hr),demand (kW),solar capacity factor (-),wind capacity factor (-),dispatch natgas (kW),dispatch natgas ccs (kW),dispatch solar (kW),dispatch wind (kW),dispatch nuclear (kW),dispatch to storage (kW),dispatch from storage (kW),energy storage (kWh),dispatch to pgp storage (kW),dispatch pgp storage (kW),energy pgp storage (kWh),dispatch unmet demand (kW),cutailment solar (kW),cutailment wind (kW),cutailment nuclear (kW),price ($/kWh)
0.0,1.0,0.002022982,0.270847194,0.0,0.0,0.0028864984300076527,0.9058975075675092,0.0,0.0,0.09121599400248316,2.6292276988788443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1667777393756058e-08
1.0,1.0,0.0,0.274821448,0.0,0.0,0.0,0.9191901200545347,0.0,0.0,0.08080987994546533,2.5379759473796564,0.0,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,0.0,1.1667936077686714e-08
2.0,1.0,0.0,0.276146649,0.0,0.0,0.0,0.9236224948751723,0.0,0.0,0.07637750512482763,2.4571315509613068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1668094763775502e-08
3.0,1.0,0.0,0.273340059,0.0,0.0,0.0,0.9142353461725578,0.0,0.0,0.08576465382744226,2.3807206288473863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.166825345202245e-08
4.0,1.0,0.0,0.262454067,0.0,0.0,0.0,0.8778251737998662,0.0,0.0,0.12217482620013378,2.2949235972193915,0.0,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,0.0,1.1668412142427586e-08
5.0,1.0,0.0,0.252559161,0.0,0.0,0.0,0.8447298681013518,0.0,0.0,0.1552701318986482,2.172717560058336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.166857083499094e-08
6.0,1.0,0.0,0.247681079,0.0,0.0,0.0,0.8284142391289877,0.0,0.0,0.17158576087101232,2.0174178792008712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1668729529712544e-08
7.0,1.0,0.0,0.245285879,0.0,0.0,0.0,0.8204030588096314,0.0,0.0,0.17959694119036865,1.845804681446702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1668888226592423e-08
8.0,1.0,0.0,0.242146792,0.0,0.0,0.0,0.8099038136546767,0.0,0.0,0.19009618634532335,1.6661826373126658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1669046925630612e-08
9.0,1.0,0.0,0.240808832,0.0,0.0,0.0,0.8054287640470923,0.0,0.0,0.1945712359529077,1.4760637908834748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1669205626827136e-08
