time (hr),demand (kW),solar capacity factor (-),wind capacity factor (-),dispatch natgas (kW),dispatch natgas ccs (kW),dispatch solar (kW),dispatch wind (kW),dispatch nuclear (kW),dispatch to storage (kW),dispatch from storage (kW),energy storage (kWh),dispatch to pgp storage (kW),dispatch pgp storage (kW),energy pgp storage (kWh),dispatch unmet demand (kW),cutailment solar (kW),cutailment wind (kW),cutailment nuclear (kW),price ($/kWh)
0.0,1.2116575452696388,0.002022982,0.0,0.0,0.0,0.008636654195251978,0.0,0.0,0.0,1.2030208910743867,5.226921460752186,0.0,0.0,0.0,0.0,-1.734723475976807e-18,0.0,0.0,0.35479366777004284
1.0,1.2096018486860602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2096018486860602,4.023829370121737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3547985007287802
2.0,1.1913018663909964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1913018663909964,2.8141727100391463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35480333375335155
3.0,1.1677984021187497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1677984021187497,1.6228325098317458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3548081668437579
4.0,1.1480487254621414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45500580393840967,0.455012001975397,0.0,0.0,0.0,0.6930429215237317,0.0,0.0,0.0,0.354813
5.0,1.1281941226257464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1281941226257464,0.0,0.0,0.0,0.354813
6.0,1.1155580126885627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1155580126885627,0.0,0.0,0.0,0.354813
7.0,1.1080311653018147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1080311653018147,0.0,0.0,0.0,0.354813
8.0,1.1010910479816296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1010910479816296,0.0,0.0,0.0,0.354813
9.0,1.1046799516004602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1046799516004602,0.0,0.0,0.0,0.354813
10.0,1.1162667997397757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1162667997397757,0.0,0.0,0.0,0.354813
11.0,1.1340400097852976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1340400097852976,0.0,0.0,0.0,0.354813
12.0,1.156661237607092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.156661237607092,0.0,0.0,0.0,0.354813
13.0,1.1776850178753973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1776850178753973,0.0,0.0,0.0,0.354813
14.0,1.1889313912680575,0.073691983,0.0,0.0,0.0,0.31461089329187675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8743204979761806,0.0,0.0,0.0,0.354813
15.0,1.1938672044192535,0.392796165,0.0,0.0,0.0,1.6769524624174301,0.0,0.0,0.48308525799817675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31927080762300825
16.0,1.1898971403922178,0.566870317,0.0,0.0,0.0,2.420121830783402,0.0,0.0,1.230224690391184,0.0,0.43477673219835905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3192751566934102
17.0,1.1807492905952939,0.584959422,0.0,0.0,0.0,2.4973490847019257,0.0,0.0,1.3165997941066319,0.0,1.541973031152212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31927950582305464
18.0,1.1644086441064532,0.548865303,0.0,0.0,0.0,2.3432535839583335,0.0,0.0,1.1788449398518803,0.0,2.7268918415541425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3192838550119425
19.0,1.1518346333368983,0.529070696,0.0,0.0,0.0,2.2587450833439364,0.0,0.0,1.1069104500070384,0.0,3.787815142518237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3192882042600744
20.0,1.1426996316436218,0.545293524,0.0,0.0,0.0,2.328004698854629,0.0,0.0,1.185305067211007,0.0,4.783982951043045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3192925535674514
21.0,1.1557918492602868,0.568797545,0.0,0.0,0.0,2.428349685401687,0.0,0.0,1.2725578361414,0.0,5.850692345552387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3192969029340741
22.0,1.2064347911369846,0.499665692,0.0,0.0,0.0,2.1332072134281383,0.0,0.0,0.9267724222911539,0.0,6.995914701703724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3193012523599433
23.0,1.255651593508825,0.192462966,0.0,0.0,0.0,0.8216761606057487,0.0,0.0,0.0,0.4339754329030763,7.82991458551447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3547840020500666
24.0,1.2849324217211704,0.001861837,0.0,0.0,0.0,0.00794868285378978,0.0,0.0,0.0,1.2769837388673806,7.3958324958638855,0.0,0.0,0.0,0.0,-1.734723475976807e-18,0.0,0.0,0.35478883487713864
25.0,1.2920374230381633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2920374230381633,6.118748013184996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35479366777004284
26.0,1.2783135069921694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2783135069921694,4.826627242397023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3547985007287802
27.0,1.2484545141156926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2484545141156926,3.5482479885365454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35480333375335155
28.0,1.2128866805185698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2128866805185698,2.2997451412512278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3548081668437579
29.0,1.1863382156818976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0868123298610919,1.086827134294267,0.0,0.0,0.0,0.09952588582080554,0.0,0.0,0.0,0.354813
30.0,1.161374350295067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.161374350295067,0.0,0.0,0.0,0.354813
