case name,CO2 price ($/kgCO2),fixed cost natgas ($/kW/h),fixed cost natgas ccs ($/kW/h),fixed cost solar ($/kW/h),fixed cost wind ($/kW/h),fixed cost nuclear ($/kW/h),fixed cost storage (($/h)/kWh),fixed cost pgp storage (($/h)/kWh),var cost natgas ($/kWh),var cost natgas ccs ($/kWh),var cost solar ($/kWh),var cost wind ($/kWh),var cost nuclear ($/kWh),var cost to storage ($/kWh),var cost storage ($/kWh),var cost to pgp storage ($/kWh),var cost pgp storage ($/kWh),var cost unmet demand ($/kWh),storage charging efficiency,storage charging time (h),storage decay rate (1/h),pgp storage charging efficiency,pgp storage decay rate (1/h),mean demand (kW),capacity factor solar series (-),capacity factor wind series (-),capacity natgas (kW),capacity natgas ccs (kW),capacity solar (kW),capacity wind (kW),capacity nuclear (kW),capacity storage (kWh),capacity pgp storage (kWh),capacity to pgp storage (kW),capacity from pgp storage (kW),system cost ($/kW/h),problem status,dispatch natgas (kW),dispatch natgas ccs (kW),dispatch solar (kW),dispatch wind (kW),dispatch nuclear (kW),dispatch to storage (kW),dispatch from storage (kW),energy storage (kWh),dispatch to pgp storage (kW),dispatch pgp storage (kW),energy pgp storage (kWh),dispatch unmet demand (kW),curtailment solar (kW),curtailment wind (kW),curtailment nuclear (kW)
exp-0.05,0.0,-1.0,-1.0,-1.0,0.0206,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.05e-08,-1.0,0.0,0.0,0.0,0.0,0.891,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.0,0.363571204277968,0.0,0.0,0.0,5.014003484983122,0.0,0.0,0.0,0.0,0.0,0.14535647065873916,optimal,0.0,0.0,0.0,0.952785646617477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047214353382522854,0.0,0.8701616386717652,0.0
exp-0.10,0.0,-1.0,-1.0,-1.0,0.0206,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.05e-08,-1.0,0.0,0.0,0.0,0.0,0.794,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.0,0.363571204277968,0.0,0.0,0.0,4.850612768209782,0.0,0.0,0.0,0.0,0.0,0.14060214069652852,optimal,0.0,0.0,0.0,0.9487663630864597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051233636913540416,0.0,0.8147767625376588,0.0
exp-0.15,0.0,-1.0,-1.0,-1.0,0.0206,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.05e-08,-1.0,0.0,0.0,0.0,0.0,0.708,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.0,0.363571204277968,0.0,0.0,0.0,4.656888641051345,0.0,0.0,0.0,0.0,0.0,0.1359840239000217,optimal,0.0,0.0,0.0,0.9434292260051584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056570773994841485,0.0,0.749681385410269,0.0
exp-0.20,0.0,-1.0,-1.0,-1.0,0.0206,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.05e-08,-1.0,0.0,0.0,0.0,0.0,0.631,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.0,0.363571204277968,0.0,0.0,0.0,4.502745411681037,0.0,0.0,0.0,0.0,0.0,0.13144305741415924,optimal,0.0,0.0,0.0,0.9386901868822912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061309813117708827,0.0,0.6983783849996784,0.0
exp-0.25,0.0,-1.0,-1.0,-1.0,0.0206,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.05e-08,-1.0,0.0,0.0,0.0,0.0,0.562,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.0,0.363571204277968,0.0,0.0,0.0,4.302968204679461,0.0,0.0,0.0,0.0,0.0,0.12697283817176502,optimal,0.0,0.0,0.0,0.9317941577019196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06820584229808031,0.0,0.6326411744431979,0.0
exp-0.30,0.0,-1.0,-1.0,-1.0,0.0206,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.05e-08,-1.0,0.0,0.0,0.0,0.0,0.501,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.0,0.363571204277968,0.0,0.0,0.0,4.167553938900259,0.0,0.0,0.0,0.0,0.0,0.12266419636858099,optimal,0.0,0.0,0.0,0.926521805391721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07347819460827898,0.0,0.5886807990676352,0.0
exp-0.35,0.0,-1.0,-1.0,-1.0,0.0206,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.05e-08,-1.0,0.0,0.0,0.0,0.0,0.447,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.0,0.363571204277968,0.0,0.0,0.0,4.024250552350522,0.0,0.0,0.0,0.0,0.0,0.11852878040799368,optimal,0.0,0.0,0.0,0.9202925964955423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07970740350445768,0.0,0.542809023138815,0.0
exp-0.40,0.0,-1.0,-1.0,-1.0,0.0206,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.05e-08,-1.0,0.0,0.0,0.0,0.0,0.398,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.0,0.363571204277968,0.0,0.0,0.0,3.857835029352704,0.0,0.0,0.0,0.0,0.0,0.11443570789870741,optimal,0.0,0.0,0.0,0.9121500082501026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08784999174989738,0.0,0.49044771927739017,0.0
exp-0.45,0.0,-1.0,-1.0,-1.0,0.0206,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.05e-08,-1.0,0.0,0.0,0.0,0.0,0.355,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.0,0.363571204277968,0.0,0.0,0.0,3.6921187376229567,0.0,0.0,0.0,0.0,0.0,0.11046553755679336,optimal,0.0,0.0,0.0,0.9030763885085901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09692361149140989,0.0,0.43927166726623934,0.0
exp-0.50,0.0,-1.0,-1.0,-1.0,0.0206,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.05e-08,-1.0,0.0,0.0,0.0,0.0,0.316,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.0,0.363571204277968,0.0,0.0,0.0,3.5350469289498974,0.0,0.0,0.0,0.0,0.0,0.10650001073204617,optimal,0.0,0.0,0.0,0.8934239410926615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10657605890733854,0.0,0.3918173280447853,0.0
exp-0.55,0.0,-1.0,-1.0,-1.0,0.0206,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.05e-08,-1.0,0.0,0.0,0.0,0.0,0.282,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.0,0.363571204277968,0.0,0.0,0.0,3.3992812478146877,0.0,0.0,0.0,0.0,0.0,0.10271928412422882,optimal,0.0,0.0,0.0,0.8840635420688941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11593645793110578,0.0,0.35181723487860567,0.0
exp-0.60,0.0,-1.0,-1.0,-1.0,0.0206,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.05e-08,-1.0,0.0,0.0,0.0,0.0,0.251,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.0,0.363571204277968,0.0,0.0,0.0,3.2613914729328384,0.0,0.0,0.0,0.0,0.0,0.09896422525609308,optimal,0.0,0.0,0.0,0.8733882400673566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12661175993264348,0.0,0.3123597853687315,0.0
exp-0.65,0.0,-1.0,-1.0,-1.0,0.0206,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.05e-08,-1.0,0.0,0.0,0.0,0.0,0.224,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.0,0.363571204277968,0.0,0.0,0.0,3.1318758376593414,0.0,0.0,0.0,0.0,0.0,0.09539878346616074,optimal,0.0,0.0,0.0,0.8621333385804839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13786666141951615,0.0,0.2765265313663928,0.0
exp-0.70,0.0,-1.0,-1.0,-1.0,0.0206,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.05e-08,-1.0,0.0,0.0,0.0,0.0,0.2,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.0,0.363571204277968,0.0,0.0,0.0,2.9866654318597106,0.0,0.0,0.0,0.0,0.0,0.0919187060689025,optimal,0.0,0.0,0.0,0.8480330536588034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15196694634119665,0.0,0.23783249417780913,0.0
exp-0.75,0.0,-1.0,-1.0,-1.0,0.0206,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.05e-08,-1.0,0.0,0.0,0.0,0.0,0.178,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.0,0.363571204277968,0.0,0.0,0.0,2.8401058008709406,0.0,0.0,0.0,0.0,0.0,0.08841057437919385,optimal,0.0,0.0,0.0,0.8319978306445539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16800216935544612,0.0,0.20058285565493686,0.0
exp-0.80,0.0,-1.0,-1.0,-1.0,0.0206,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.05e-08,-1.0,0.0,0.0,0.0,0.0,0.158,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.0,0.363571204277968,0.0,0.0,0.0,2.703099839208809,0.0,0.0,0.0,0.0,0.0,0.0848918675274882,optimal,0.0,0.0,0.0,0.815139226070765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18486077392923492,0.0,0.16763003775396337,0.0
exp-0.85,0.0,-1.0,-1.0,-1.0,0.0206,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.05e-08,-1.0,0.0,0.0,0.0,0.0,0.141,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.0,0.363571204277968,0.0,0.0,0.0,2.5757714892165704,0.0,0.0,0.0,0.0,0.0,0.08161024101866583,optimal,0.0,0.0,0.0,0.7975224115828715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20247758841712843,0.0,0.13895393069645212,0.0
exp-0.90,0.0,-1.0,-1.0,-1.0,0.0206,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.05e-08,-1.0,0.0,0.0,0.0,0.0,0.126,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.0,0.363571204277968,0.0,0.0,0.0,2.440027295023732,0.0,0.0,0.0,0.0,0.0,0.07843107002514489,optimal,0.0,0.0,0.0,0.7764563524217483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22354364757825174,0.0,0.11066730970114276,0.0
exp-0.95,0.0,-1.0,-1.0,-1.0,0.0206,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.05e-08,-1.0,0.0,0.0,0.0,0.0,0.112,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.0,0.363571204277968,0.0,0.0,0.0,2.313469168336243,0.0,0.0,0.0,0.0,0.0,0.07514948796707895,optimal,0.0,0.0,0.0,0.7545355787792423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24546442122075768,0.0,0.08657519281271475,0.0
exp-1.00,0.0,-1.0,-1.0,-1.0,0.0206,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.05e-08,-1.0,0.0,0.0,0.0,0.0,0.1,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.0,0.363571204277968,0.0,0.0,0.0,2.1899495009470806,0.0,0.0,0.0,0.0,0.0,0.07206586162814774,optimal,0.0,0.0,0.0,0.7304710576131158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26952894238688424,0.0,0.0657315197541494,0.0
exp-1.05,0.0,-1.0,-1.0,-1.0,0.0206,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.05e-08,-1.0,0.0,0.0,0.0,0.0,0.0891,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.0,0.363571204277968,0.0,0.0,0.0,2.058728228460036,0.0,0.0,0.0,0.0,0.0,0.06898382090035916,optimal,0.0,0.0,0.0,0.7017507067822936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2982492932177064,0.0,0.0467435945199694,0.0
exp-1.10,0.0,-1.0,-1.0,-1.0,0.0206,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.05e-08,-1.0,0.0,0.0,0.0,0.0,0.0794,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.0,0.363571204277968,0.0,0.0,0.0,1.922428827955277,0.0,0.0,0.0,0.0,0.0,0.06593434187770789,optimal,0.0,0.0,0.0,0.6683589294199236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33164107058007647,0.0,0.030580834698459132,0.0
exp-1.15,0.0,-1.0,-1.0,-1.0,0.0206,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.05e-08,-1.0,0.0,0.0,0.0,0.0,0.0708,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.0,0.363571204277968,0.0,0.0,0.0,1.7605299550087414,0.0,0.0,0.0,0.0,0.0,0.06290194268173692,optimal,0.0,0.0,0.0,0.6237991658380782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3762008341619218,0.0,0.016278830071886744,0.0
exp-1.20,0.0,-1.0,-1.0,-1.0,0.0206,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.05e-08,-1.0,0.0,0.0,0.0,0.0,0.0631,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.0,0.363571204277968,0.0,0.0,0.0,1.5536144058460772,0.0,0.0,0.0,0.0,0.0,0.05977182746667829,optimal,0.0,0.0,0.0,0.5599466746940037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4400533253059964,0.0,0.004902785823054459,0.0
exp-1.25,0.0,-1.0,-1.0,-1.0,0.0206,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.05e-08,-1.0,0.0,0.0,0.0,0.0,0.0562,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.0,0.363571204277968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0562000000000063,optimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
