time (hr),demand (kW),solar capacity factor (-),wind capacity factor (-),dispatch natgas (kW),dispatch natgas ccs (kW),dispatch solar (kW),dispatch wind (kW),dispatch nuclear (kW),dispatch to storage (kW),dispatch from storage (kW),energy storage (kWh),dispatch to pgp storage (kW),dispatch pgp storage (kW),energy pgp storage (kWh),dispatch unmet demand (kW),cutailment solar (kW),cutailment wind (kW),cutailment nuclear (kW),price ($/kWh)
0.0,1.0,0.0,0.270847194,0.0,0.0,0.0,0.660874546140588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.339125453859412,0.0,-1.1102230246251565e-16,0.0,0.12599999999999997
1.0,1.0,0.0,0.274821448,0.0,0.0,0.0,0.6705718343779453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3294281656220547,0.0,-1.1102230246251565e-16,0.0,0.12599999999999997
2.0,1.0,0.0,0.276146649,0.0,0.0,0.0,0.673805360989338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.326194639010662,0.0,0.0,0.0,0.12599999999999997
3.0,1.0,0.0,0.273340059,0.0,0.0,0.0,0.6669572047833974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3330427952166027,0.0,0.0,0.0,0.12599999999999997
4.0,1.0,0.0,0.262454067,0.0,0.0,0.0,0.6403950871699874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35960491283001256,0.0,-1.1102230246251565e-16,0.0,0.12599999999999997
5.0,1.0,0.0,0.252559161,0.0,0.0,0.0,0.6162512464482932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3837487535517068,0.0,-1.1102230246251565e-16,0.0,0.12599999999999997
6.0,1.0,0.0,0.247681079,0.0,0.0,0.0,0.6043485932209294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3956514067790707,0.0,-1.1102230246251565e-16,0.0,0.12599999999999997
7.0,1.0,0.0,0.245285879,0.0,0.0,0.0,0.5985042398438885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40149576015611155,0.0,0.0,0.0,0.12599999999999997
8.0,1.0,0.0,0.242146792,0.0,0.0,0.0,0.5908447818824343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40915521811756567,0.0,0.0,0.0,0.12599999999999997
9.0,1.0,0.0,0.240808832,0.0,0.0,0.0,0.5875801229627843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4124198770372157,0.0,0.0,0.0,0.12599999999999997
10.0,1.0,0.0,0.241095621,0.0,0.0,0.0,0.5882798959506969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4117201040493031,0.0,0.0,0.0,0.12599999999999997
11.0,1.0,0.0,0.239250483,0.0,0.0,0.0,0.5837777088676114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4162222911323887,0.0,0.0,0.0,0.12599999999999997
12.0,1.0,0.0,0.233797563,0.0,0.0,0.0,0.5704724352300306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4295275647699695,0.0,0.0,0.0,0.12599999999999997
13.0,1.0,0.0,0.228031707,0.0,0.0,0.0,0.5564035892108542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44359641078914575,0.0,0.0,0.0,0.12599999999999997
14.0,1.0,0.0,0.222339816,0.0,0.0,0.0,0.5425152198105543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4574847801894457,0.0,0.0,0.0,0.12599999999999997
15.0,1.0,0.0,0.197158781,0.0,0.0,0.0,0.4810728070936064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5189271929063937,0.0,-5.551115123125783e-17,0.0,0.12599999999999997
16.0,1.0,0.0,0.165461781,0.0,0.0,0.0,0.40373126192323916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5962687380767608,0.0,-5.551115123125783e-17,0.0,0.12599999999999997
17.0,1.0,0.0,0.144656312,0.0,0.0,0.0,0.35296534967746906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.647034650322531,0.0,-5.551115123125783e-17,0.0,0.12599999999999997
