case name,CO2 price ($/kgCO2),fixed cost natgas ($/kW/h),fixed cost natgas ccs ($/kW/h),fixed cost solar ($/kW/h),fixed cost wind ($/kW/h),fixed cost nuclear ($/kW/h),fixed cost storage (($/h)/kWh),fixed cost pgp storage (($/h)/kWh),var cost natgas ($/kWh),var cost natgas ccs ($/kWh),var cost solar ($/kWh),var cost wind ($/kWh),var cost nuclear ($/kWh),var cost to storage ($/kWh),var cost storage ($/kWh),var cost to pgp storage ($/kWh),var cost pgp storage ($/kWh),var cost unmet demand ($/kWh),storage charging efficiency,storage charging time (h),storage decay rate (1/h),pgp storage charging efficiency,pgp storage decay rate (1/h),mean demand (kW),capacity factor solar series (-),capacity factor wind series (-),capacity natgas (kW),capacity natgas ccs (kW),capacity solar (kW),capacity wind (kW),capacity nuclear (kW),capacity storage (kWh),capacity pgp storage (kWh),capacity to pgp storage (kW),capacity from pgp storage (kW),system cost ($/kW/h),problem status,dispatch natgas (kW),dispatch natgas ccs (kW),dispatch solar (kW),dispatch wind (kW),dispatch nuclear (kW),dispatch to storage (kW),dispatch from storage (kW),energy storage (kWh),dispatch to pgp storage (kW),dispatch pgp storage (kW),energy pgp storage (kWh),dispatch unmet demand (kW),curtailment solar (kW),curtailment wind (kW),curtailment nuclear (kW)
exp1.10,0.0,-1.0,-1.0,-1.0,0.0206,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.05e-08,-1.0,0.0,0.0,0.0,0.0,12.6,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.0,0.363571204277968,0.0,0.0,0.0,13.26963458029022,0.0,0.0,0.0,0.0,0.0,0.37999299518886626,optimal,0.0,0.0,0.0,0.9915366259981148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008463374001885062,0.0,3.8329203986865688,0.0
exp1.05,0.0,-1.0,-1.0,-1.0,0.0206,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.05e-08,-1.0,0.0,0.0,0.0,0.0,11.2,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.0,0.363571204277968,0.0,0.0,0.0,12.891627739508714,0.0,0.0,0.0,0.0,0.0,0.36767965897985866,optimal,0.0,0.0,0.0,0.990882846683776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009117153316223967,0.0,3.696141775672666,0.0
exp1.00,0.0,-1.0,-1.0,-1.0,0.0206,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.05e-08,-1.0,0.0,0.0,0.0,0.0,10.0,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.0,0.363571204277968,0.0,0.0,0.0,12.56994257335955,0.0,0.0,0.0,0.0,0.0,0.35634280634577314,optimal,0.0,0.0,0.0,0.9902598021063161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009740197893683822,0.0,3.579809356994916,0.0
exp0.95,0.0,-1.0,-1.0,-1.0,0.0206,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.05e-08,-1.0,0.0,0.0,0.0,0.0,8.91,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.0,0.363571204277968,0.0,0.0,0.0,12.178324217371461,0.0,0.0,0.0,0.0,0.0,0.3452474537517933,optimal,0.0,0.0,0.0,0.9894080847940341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01059191520596581,0.0,3.4382799170032508,0.0
exp0.90,0.0,-1.0,-1.0,-1.0,0.0206,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.05e-08,-1.0,0.0,0.0,0.0,0.0,7.94,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.0,0.363571204277968,0.0,0.0,0.0,11.707183041507502,0.0,0.0,0.0,0.0,0.0,0.33452231006117633,optimal,0.0,0.0,0.0,0.9882425278300284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011757472169971623,0.0,3.2681521092734584,0.0
exp0.85,0.0,-1.0,-1.0,-1.0,0.0206,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.05e-08,-1.0,0.0,0.0,0.0,0.0,7.08,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.0,0.363571204277968,0.0,0.0,0.0,11.2790913631151,0.0,0.0,0.0,0.0,0.0,0.32391992080170506,optimal,0.0,0.0,0.0,0.9870662954297547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012933704570245314,0.0,3.11368653461923,0.0
exp0.80,0.0,-1.0,-1.0,-1.0,0.0206,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.05e-08,-1.0,0.0,0.0,0.0,0.0,6.31,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.0,0.363571204277968,0.0,0.0,0.0,10.817010715954517,0.0,0.0,0.0,0.0,0.0,0.3134682353724067,optimal,0.0,0.0,0.0,0.9856358471831115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014364152816888555,0.0,2.947117765504158,0.0
exp0.75,0.0,-1.0,-1.0,-1.0,0.0206,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.05e-08,-1.0,0.0,0.0,0.0,0.0,5.62,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.0,0.363571204277968,0.0,0.0,0.0,10.20078124638851,0.0,0.0,0.0,0.0,0.0,0.3027795387999901,optimal,0.0,0.0,0.0,0.9835154030609475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01648459693905234,0.0,2.7251949192646348,0.0
exp0.70,0.0,-1.0,-1.0,-1.0,0.0206,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.05e-08,-1.0,0.0,0.0,0.0,0.0,5.01,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.0,0.363571204277968,0.0,0.0,0.0,9.735924526792676,0.0,0.0,0.0,0.0,0.0,0.292172636311693,optimal,0.0,0.0,0.0,0.9817140557381706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01828594426182944,0.0,2.557987749227249,0.0
exp0.65,0.0,-1.0,-1.0,-1.0,0.0206,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.05e-08,-1.0,0.0,0.0,0.0,0.0,4.47,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.0,0.363571204277968,0.0,0.0,0.0,9.415392398716182,0.0,0.0,0.0,0.0,0.0,0.2819169727536839,optimal,0.0,0.0,0.0,0.9803221747099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01967782529009992,0.0,2.4428433784409687,0.0
