time (hr),demand (kW),solar capacity factor (-),wind capacity factor (-),dispatch natgas (kW),dispatch natgas ccs (kW),dispatch solar (kW),dispatch wind (kW),dispatch nuclear (kW),dispatch to storage (kW),dispatch from storage (kW),energy storage (kWh),dispatch to pgp storage (kW),dispatch pgp storage (kW),energy pgp storage (kWh),dispatch unmet demand (kW),cutailment solar (kW),cutailment wind (kW),cutailment nuclear (kW),price ($/kWh)
0.0,1.2116575452696388,0.0,0.270847194,0.0,0.0,0.0,1.1296487381266214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08200880714301734,0.0,0.0,0.0,0.447
1.0,1.2096018486860602,0.0,0.274821448,0.0,0.0,0.0,1.1462245458719094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06337730281415088,0.0,0.0,0.0,0.447
2.0,1.1913018663909964,0.0,0.276146649,0.0,0.0,0.0,1.1517516905888454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03955017580215088,0.0,2.220446049250313e-16,0.0,0.447
3.0,1.1677984021187497,0.0,0.273340059,0.0,0.0,0.0,1.1400459726705021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02775242944824756,0.0,2.220446049250313e-16,0.0,0.447
4.0,1.1480487254621414,0.0,0.262454067,0.0,0.0,0.0,1.0946427069233353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05340601853880603,0.0,0.0,0.0,0.447
5.0,1.1281941226257464,0.0,0.252559161,0.0,0.0,0.0,1.0533730599622464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0748210626635,0.0,0.0,0.0,0.447
6.0,1.1155580126885627,0.0,0.247681079,0.0,0.0,0.0,1.0330275688593251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08253044382923755,0.0,0.0,0.0,0.447
7.0,1.1080311653018147,0.0,0.245285879,0.0,0.0,0.0,1.0230376752311088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08499349007070581,0.0,0.0,0.0,0.447
8.0,1.1010910479816296,0.0,0.242146792,0.0,0.0,0.0,1.009945179731895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09114586824973461,0.0,0.0,0.0,0.447
9.0,1.1046799516004602,0.0,0.240808832,0.0,0.0,0.0,1.0043648198125528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10031513178790735,0.0,0.0,0.0,0.447
10.0,1.1162667997397757,0.0,0.241095621,0.0,0.0,0.0,1.0055609585916705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1107058411481051,0.0,0.0,0.0,0.447
11.0,1.1340400097852976,0.0,0.239250483,0.0,0.0,0.0,0.9978652620530183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1361747477322793,0.0,0.0,0.0,0.447
12.0,1.156661237607092,0.0,0.233797563,0.0,0.0,0.0,0.9751222381872978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18153899941979418,0.0,0.0,0.0,0.447
13.0,1.1776850178753973,0.0,0.228031707,0.0,0.0,0.0,0.9510740217061633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22661099616923389,0.0,1.1102230246251565e-16,0.0,0.447
14.0,1.1889313912680575,0.0,0.222339816,0.0,0.0,0.0,0.9273342982453241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26159709302273326,0.0,0.0,0.0,0.447
