case name,CO2 price ($/kgCO2),fixed cost natgas ($/kW/h),fixed cost natgas ccs ($/kW/h),fixed cost solar ($/kW/h),fixed cost wind ($/kW/h),fixed cost nuclear ($/kW/h),fixed cost storage (($/h)/kWh),fixed cost pgp storage (($/h)/kWh),var cost natgas ($/kWh),var cost natgas ccs ($/kWh),var cost solar ($/kWh),var cost wind ($/kWh),var cost nuclear ($/kWh),var cost to storage ($/kWh),var cost storage ($/kWh),var cost to pgp storage ($/kWh),var cost pgp storage ($/kWh),var cost unmet demand ($/kWh),storage charging efficiency,storage charging time (h),storage decay rate (1/h),pgp storage charging efficiency,pgp storage decay rate (1/h),mean demand (kW),capacity factor solar series (-),capacity factor wind series (-),capacity natgas (kW),capacity natgas ccs (kW),capacity solar (kW),capacity wind (kW),capacity nuclear (kW),capacity storage (kWh),capacity pgp storage (kWh),capacity to pgp storage (kW),capacity from pgp storage (kW),system cost ($/kW/h),problem status,dispatch natgas (kW),dispatch natgas ccs (kW),dispatch solar (kW),dispatch wind (kW),dispatch nuclear (kW),dispatch to storage (kW),dispatch from storage (kW),energy storage (kWh),dispatch to pgp storage (kW),dispatch pgp storage (kW),energy pgp storage (kWh),dispatch unmet demand (kW),curtailment solar (kW),curtailment wind (kW),curtailment nuclear (kW)
exp-0.85,0.0,-1.0,-1.0,0.0195,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1e-08,-1.0,-1.0,0.0,0.0,0.0,0.0,0.141,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.2749382517596233,0.0,0.0,0.0,1.6767185435936676,0.0,0.0,0.0,0.0,0.0,0.0,0.1138283280271542,optimal,0.0,0.0,0.42459353063019445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5754064693698054,0.0364005344383902,0.0,0.0
exp-0.90,0.0,-1.0,-1.0,0.0195,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1e-08,-1.0,-1.0,0.0,0.0,0.0,0.0,0.126,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.2749382517596233,0.0,0.0,0.0,1.6147051105804253,0.0,0.0,0.0,0.0,0.0,0.0,0.10513308472130856,optimal,0.0,0.0,0.41550531023859494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.584494689761405,0.02843888997171637,0.0,0.0
exp-0.95,0.0,-1.0,-1.0,0.0195,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1e-08,-1.0,-1.0,0.0,0.0,0.0,0.0,0.112,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.2749382517596233,0.0,0.0,0.0,1.5444183525638815,0.0,0.0,0.0,0.0,0.0,0.0,0.09687352576957932,optimal,0.0,0.0,0.4039521084369375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5960478915630625,0.02066757340245357,0.0,0.0
exp-1.00,0.0,-1.0,-1.0,0.0195,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1e-08,-1.0,-1.0,0.0,0.0,0.0,0.0,0.1,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.2749382517596233,0.0,0.0,0.0,1.4701828756520474,0.0,0.0,0.0,0.0,0.0,0.0,0.08964284844836572,optimal,0.0,0.0,0.39025721529421353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6097427847057865,0.013952294304495962,0.0,0.0
exp-1.05,0.0,-1.0,-1.0,0.0195,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1e-08,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0891,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.2749382517596233,0.0,0.0,0.0,1.3828634472423387,0.0,0.0,0.0,0.0,0.0,0.0,0.08291228684959395,optimal,0.0,0.0,0.37209376085936413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6279062391406358,0.008108297747730487,0.0,0.0
exp-1.10,0.0,-1.0,-1.0,0.0195,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1e-08,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0794,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.2749382517596233,0.0,0.0,0.0,1.2596866724526024,0.0,0.0,0.0,0.0,0.0,0.0,0.07669977928881387,optimal,0.0,0.0,0.343376753876308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.656623246123692,0.002959297612707752,0.0,0.0
exp-1.15,0.0,-1.0,-1.0,0.0195,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1e-08,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0708,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.2749382517596233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07080000000000017,optimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
exp-1.20,0.0,-1.0,-1.0,0.0195,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1e-08,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0631,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.2749382517596233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06309999999999978,optimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
exp-1.25,0.0,-1.0,-1.0,0.0195,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1e-08,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0562,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.2749382517596233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05620000000000013,optimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
exp-1.30,0.0,-1.0,-1.0,0.0195,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1e-08,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0501,0.9,6.0,1.36e-05,0.3,1.14e-08,1.0,0.2749382517596233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0501000000000001,optimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
